Name,Team,Conference,Position,Class,IP,BF,ERA,FIP+,K%-BB%,K%,BB%,HR%
Aidan Brinsfield,Salisbury,C2C,P,Jr.,61.3,256.0,4.33,136.0,12.25,21.0,8.8,2.69
Aiden Hankins,Salisbury,C2C,P,Jr.,30.2,134.0,4.56,129.0,6.36,16.7,10.3,1.86
Ethan Hirschfeld,Salisbury,C2C,P,Jr.,33.5,151.0,4.25,138.0,6.31,16.9,10.6,1.18
Joshua Rivera,Salisbury,C2C,P,Sr.,18.2,79.0,3.77,156.0,9.55,20.0,10.5,0.85
Bryce Sterling,Salisbury,C2C,P,Sr.,18.0,78.0,4.15,142.0,9.98,19.2,9.2,1.81
Tyler Villa,Salisbury,C2C,P,Sr.,50.6,216.0,4.15,142.0,6.25,16.2,9.9,1.41
Cole Williams,Salisbury,C2C,P,Jr.,61.4,257.0,3.96,148.0,9.7,17.7,8.0,1.56
Kyle Carozza,Salve Regina,NEWMAC,P,Sr.,41.9,182.0,3.79,155.0,14.38,25.9,11.5,1.71
Joe DeRienzo,Salve Regina,NEWMAC,P,Sr.,48.3,210.0,3.2,184.0,15.0,21.4,6.4,0.97
James Keating,Salve Regina,NEWMAC,P,Sr.,14.2,72.0,4.43,133.0,7.51,17.5,10.0,1.46
Luis Ortiz,Salve Regina,NEWMAC,P,Jr.,13.2,64.0,4.67,126.0,7.09,16.7,9.7,1.84
Nolan Romanowski,Salve Regina,NEWMAC,P,So.,47.0,180.0,3.55,166.0,9.57,17.8,8.2,0.8
James Tobin,Salve Regina,NEWMAC,P,So.,31.1,132.0,4.26,138.0,9.51,18.8,9.3,1.82
Connor Toriello,Salve Regina,NEWMAC,P,Sr.,12.1,53.0,3.93,150.0,7.94,18.1,10.2,0.99
Ryan Boyd,Scranton,Landmark,P,Sr.,23.0,119.0,4.87,121.0,6.27,17.4,11.1,1.63
Chris Correll,Scranton,Landmark,P,So.,21.0,107.0,4.91,120.0,5.65,16.0,10.4,1.64
John DeStefano,Scranton,Landmark,P,Jr.,31.2,145.0,5.16,114.0,5.29,16.5,11.2,2.47
Mason Fischer,Scranton,Landmark,P,Jr.,27.0,135.0,4.76,124.0,6.57,17.0,10.5,1.85
Nick Hernandez,Scranton,Landmark,P,So.,11.2,60.0,4.69,125.0,6.12,17.0,10.9,1.55
Logan Mason,Scranton,Landmark,P,Sr.,15.1,59.0,3.82,154.0,7.86,18.4,10.5,0.95
Eli Peifer,Scranton,Landmark,P,So.,26.1,139.0,5.26,112.0,3.96,16.0,12.0,1.78
Matt Scepkowski,Scranton,Landmark,P,Sr.,26.1,121.0,4.0,147.0,5.74,15.8,10.1,0.92
Anthony Arrichiello,Shenandoah,ODAC,P,Sr.,18.8,95.0,4.94,119.0,2.5,15.0,12.5,1.22
Nick Bell,Shenandoah,ODAC,P,Jr.,41.5,194.0,4.54,130.0,5.48,14.5,9.1,1.73
Jacob Gilbert,Shenandoah,ODAC,P,Jr.,26.7,119.0,3.97,148.0,7.77,19.7,11.9,0.8
Blaine Griffin,Shenandoah,ODAC,P,Jr.,17.1,89.0,5.13,115.0,6.79,17.2,10.4,2.21
Jake Holbert,Shenandoah,ODAC,P,So.,16.2,78.0,4.43,133.0,6.34,16.4,10.0,1.45
Braden Landis,Shenandoah,ODAC,P,Sr.,16.0,71.0,4.07,144.0,7.06,17.5,10.5,0.89
Michael Meyers,Shenandoah,ODAC,P,Sr.,24.4,118.0,5.25,112.0,5.02,17.1,12.1,2.43
Joey Mitchell,Shenandoah,ODAC,P,Jr.,40.1,179.0,4.48,131.0,8.48,18.9,10.4,2.0
Ryan Seifert,Shenandoah,ODAC,P,Jr.,11.1,53.0,4.54,130.0,6.62,16.8,10.2,1.61
Tyler Smith,Shenandoah,ODAC,P,Jr.,19.3,102.0,5.17,114.0,3.51,12.7,9.2,1.74
Liam Stewart,Shenandoah,ODAC,P,So.,40.0,161.0,3.51,168.0,12.02,22.2,10.1,0.84
Easton Dunwoody,Simpson,American Rivers,P,Sr.,52.4,260.0,4.37,135.0,7.03,18.1,11.1,1.38
Charley Mershon,Simpson,American Rivers,P,Jr.,22.0,94.0,3.71,158.0,9.74,19.1,9.3,0.93
Dylan Schlee,Simpson,American Rivers,P,Sr.,21.5,102.0,4.2,140.0,7.96,17.5,9.6,1.14
Jack Shaffer,Simpson,American Rivers,P,Sr.,18.1,103.0,4.59,128.0,7.18,17.1,9.9,1.24
Cal Champeau,Skidmore,Liberty League,P,Jr.,14.8,80.0,4.91,120.0,6.05,16.8,10.8,1.4
Jack Collins,Skidmore,Liberty League,P,Jr.,40.6,206.0,5.04,117.0,4.89,14.9,10.0,2.01
Sam Dalsimer,Skidmore,Liberty League,P,Sr.,14.8,75.0,4.39,134.0,9.22,19.4,10.1,1.7
Grayden Harris,Skidmore,Liberty League,P,Sr.,27.4,144.0,4.83,122.0,5.06,15.2,10.2,1.51
Quinn Hocom,Skidmore,Liberty League,P,Sr.,41.5,198.0,4.09,144.0,8.79,22.4,13.7,1.09
Carter Klein,Skidmore,Liberty League,P,So.,11.1,58.0,4.76,124.0,6.34,17.1,10.8,1.56
Will Markwood,Skidmore,Liberty League,P,Jr.,12.1,56.0,4.93,119.0,5.96,17.1,11.2,2.08
Charles Modlin,Skidmore,Liberty League,P,Jr.,23.1,103.0,4.18,141.0,7.96,16.8,8.8,1.33
Nick Palovich,Skidmore,Liberty League,P,So.,15.1,76.0,4.65,126.0,7.61,18.5,10.9,1.82
Chase Siegel,Skidmore,Liberty League,P,Jr.,54.9,250.0,3.84,153.0,10.3,17.9,7.6,1.3
Alex Tavano,Skidmore,Liberty League,P,So.,10.0,55.0,4.68,126.0,5.63,17.0,11.4,1.19
Taj Donald,Sewanee,SAA,P,Jr.,54.6,259.0,4.68,126.0,7.23,16.7,9.4,2.05
Jack Merril,Sewanee,SAA,P,Jr.,13.2,69.0,4.83,122.0,6.03,17.3,11.3,1.5
Jake Walling,Sewanee,SAA,P,Sr.,21.5,105.0,5.38,109.0,2.54,12.9,10.3,2.16
Ben Weiser,Sewanee,SAA,P,Sr.,17.4,89.0,5.03,117.0,1.71,15.0,13.3,1.33
Childers Winn,Sewanee,SAA,P,Jr.,15.1,67.0,4.18,141.0,5.72,16.2,10.5,1.05
Ray Boutiette,UMass Dartmouth,Little East,P,Sr.,54.1,252.0,4.37,135.0,6.07,13.2,7.1,1.28
Dillon Harding,UMass Dartmouth,Little East,P,Jr.,22.8,112.0,4.21,140.0,6.89,17.0,10.1,1.05
Ryan Jackson,UMass Dartmouth,Little East,P,Sr.,12.1,69.0,4.76,124.0,5.13,16.9,11.8,1.13
Adam Maher,UMass Dartmouth,Little East,P,Sr.,37.9,157.0,3.32,177.0,14.92,24.4,9.5,1.06
Seamus Marshall,UMass Dartmouth,Little East,P,Sr.,25.3,120.0,4.53,130.0,7.72,15.1,7.4,1.75
Aiden Newhall,UMass Dartmouth,Little East,P,Jr.,19.1,100.0,4.86,121.0,7.86,17.2,9.4,2.08
Aidan O'Donnell,UMass Dartmouth,Little East,P,Sr.,21.9,102.0,4.58,128.0,8.54,20.8,12.2,1.47
Jordan Paradis,UMass Dartmouth,Little East,P,Jr.,14.0,79.0,4.96,119.0,5.56,18.1,12.5,1.43
AJ Rourke,UMass Dartmouth,Little East,P,Sr.,28.1,138.0,5.24,112.0,8.79,16.6,7.8,3.07
Carson Black,Southern Me.,Little East,P,Jr.,47.5,226.0,4.54,130.0,7.79,18.5,10.7,1.7
Jack Bruno,Southern Me.,Little East,P,Sr.,19.2,97.0,4.46,132.0,6.22,18.0,11.8,1.4
Nate Burnett,Southern Me.,Little East,P,Sr.,10.2,57.0,4.39,134.0,6.62,16.0,9.3,0.97
Kyle Douin,Southern Me.,Little East,P,Sr.,10.0,49.0,4.91,120.0,7.08,16.6,9.5,2.36
Peter Keblinsky,Southern Me.,Little East,P,Jr.,20.0,80.0,3.72,158.0,9.07,17.8,8.7,0.99
Ian Libby,Southern Me.,Little East,P,Jr.,10.2,64.0,5.51,107.0,6.28,17.1,10.8,2.0
TJ Llerena,Southern Me.,Little East,P,So.,17.1,77.0,4.22,139.0,7.64,16.8,9.2,1.46
Colin McDonald,Southern Me.,Little East,P,Jr.,47.3,222.0,4.45,132.0,7.57,17.6,10.0,1.5
Riley O'Brien,Southern Me.,Little East,P,So.,10.2,50.0,4.55,129.0,6.46,16.3,9.8,1.61
Kyle Skolfield,Southern Me.,Little East,P,Sr.,19.9,96.0,4.71,125.0,5.48,15.9,10.4,1.82
Ryan Baker,Springfield,NEWMAC,P,Sr.,22.4,104.0,4.94,119.0,7.36,15.8,8.5,2.59
Ryan Delaney,Springfield,NEWMAC,P,Jr.,27.2,133.0,4.37,135.0,7.26,18.1,10.9,1.51
Brady Fellows,Springfield,NEWMAC,P,Jr.,14.2,76.0,4.21,140.0,6.86,16.1,9.2,1.01
Nathan Kelleher-Mochak,Springfield,NEWMAC,P,Sr.,42.7,187.0,4.03,146.0,9.12,18.7,9.6,1.41
Josh Mayo,Springfield,NEWMAC,P,So.,43.0,195.0,3.91,150.0,9.85,19.2,9.4,1.27
Jack Richburg,Springfield,NEWMAC,P,Jr.,20.0,85.0,4.52,130.0,6.66,17.4,10.7,1.82
David Finch,Stevens,MAC Freedom,P,Jr.,25.7,115.0,4.15,142.0,11.77,22.2,10.4,1.98
Erik Sibbach,Stevens,MAC Freedom,P,Sr.,62.2,273.0,3.92,150.0,11.99,19.8,7.8,1.48
William Sotiropoulos,Stevens,MAC Freedom,P,Sr.,22.7,111.0,4.76,124.0,6.23,20.0,13.7,1.37
Jonah Swarts,Stevens,MAC Freedom,P,Sr.,20.9,101.0,3.9,151.0,7.5,17.7,10.2,0.86
Steven DeMilio,Stockton,NJAC,P,Sr.,53.9,244.0,3.65,161.0,10.0,18.3,8.3,1.01
Justin Prekop,Stockton,NJAC,P,So.,11.1,65.0,4.71,125.0,5.43,16.4,11.0,1.15
Danny Snyder,Stockton,NJAC,P,Jr.,12.2,60.0,4.16,141.0,8.06,18.3,10.2,1.23
Tim Welsh,Stockton,NJAC,P,So.,22.0,102.0,4.25,138.0,7.55,17.2,9.6,1.34
Nick Arnett,Suffolk,CNE,P,Jr.,36.1,186.0,4.62,127.0,4.8,15.0,10.2,1.27
TJ Dimitrou,Suffolk,CNE,P,Sr.,33.9,169.0,4.48,131.0,6.4,14.7,8.3,1.49
Nolan Drew,Suffolk,CNE,P,So.,16.0,81.0,4.53,130.0,6.5,16.5,10.0,1.44
Ian Maude,Suffolk,CNE,P,Jr.,11.0,58.0,4.26,138.0,5.8,15.7,9.9,0.86
John McDevitt,Suffolk,CNE,P,Jr.,17.5,97.0,5.21,113.0,4.34,15.8,11.5,1.85
Colin McNeal,Suffolk,CNE,P,Sr.,13.1,75.0,5.21,113.0,2.42,14.7,12.2,1.44
Harry Meehan,Suffolk,CNE,P,Jr.,32.0,154.0,4.52,130.0,4.93,15.4,10.5,1.41
Jack Raimo,Suffolk,CNE,P,Jr.,26.0,121.0,4.04,146.0,4.52,14.1,9.6,0.81
Evan Applegate,Susquehanna,Landmark,P,Jr.,33.7,164.0,4.51,130.0,2.45,13.9,11.5,0.83
Ben Gearhart,Susquehanna,Landmark,P,So.,40.2,209.0,4.79,123.0,2.88,14.2,11.3,0.99
Dom Giglio,Susquehanna,Landmark,P,So.,18.1,83.0,4.14,142.0,8.36,18.5,10.1,1.07
Robert Kramer,Susquehanna,Landmark,P,Jr.,10.2,61.0,5.02,117.0,5.85,16.7,10.8,1.55
Max Lipton,Susquehanna,Landmark,P,So.,22.1,117.0,4.68,126.0,6.02,16.9,10.9,1.27
Zach Plank,Susquehanna,Landmark,P,So.,33.1,157.0,4.39,134.0,5.5,15.8,10.3,1.13
Ian Born,Swarthmore,Centennial,P,So.,25.0,126.0,4.95,119.0,5.29,15.8,10.5,1.85
Michaelangelo Duva,Swarthmore,Centennial,P,Jr.,11.0,61.0,5.09,116.0,4.66,15.7,11.1,1.55
Gabe Elliott,Swarthmore,Centennial,P,Sr.,10.0,50.0,4.82,122.0,5.81,16.6,10.7,1.68
David Herrin,Swarthmore,Centennial,P,So.,17.1,95.0,5.0,118.0,6.47,17.2,10.8,1.71
Steven Jungers,Swarthmore,Centennial,P,Sr.,12.1,69.0,4.76,124.0,7.7,20.6,12.9,1.49
Noah Potholm,Swarthmore,Centennial,P,Sr.,57.6,259.0,4.23,139.0,9.94,16.7,6.7,1.95
Aidan Tinker,Swarthmore,Centennial,P,So.,35.0,174.0,4.83,122.0,4.59,14.7,10.1,1.61
Brady Rzodkiewicz,Thiel,PAC,P,Jr.,39.9,198.0,4.56,129.0,1.8,13.2,11.4,0.82
Mason Suss,Thiel,PAC,P,Jr.,13.0,70.0,4.76,124.0,5.7,16.3,10.6,1.49
Archie Teconchuk,Thiel,PAC,P,Jr.,22.9,104.0,3.91,150.0,7.14,15.7,8.6,0.88
John DiCostanzo,TCNJ,NJAC,P,Sr.,29.2,143.0,4.42,133.0,5.02,15.6,10.6,1.26
Evan Frank,TCNJ,NJAC,P,Jr.,27.0,113.0,3.8,155.0,8.89,18.0,9.1,1.17
Jack O'Shea,TCNJ,NJAC,P,Jr.,12.5,65.0,4.76,124.0,6.39,16.4,10.1,1.66
Joseph Capano,Trinity (CT),NESCAC,P,Sr.,39.6,180.0,4.73,124.0,6.93,16.1,9.2,2.08
Andrew Castaneda,Trinity (CT),NESCAC,P,Jr.,15.1,71.0,4.56,129.0,5.71,16.5,10.8,1.48
Tyler Fahey,Trinity (CT),NESCAC,P,So.,17.0,96.0,4.91,120.0,6.15,16.4,10.2,1.7
Andrew Gabriel,Trinity (CT),NESCAC,P,So.,23.1,118.0,5.78,102.0,6.2,16.1,9.9,3.16
Brendan Grady,Trinity (CT),NESCAC,P,Jr.,33.9,158.0,4.51,130.0,6.11,18.0,11.9,1.42
Drew McGowan,Trinity (CT),NESCAC,P,Jr.,24.6,116.0,4.52,130.0,5.21,15.7,10.5,1.5
Peter Murphy,Trinity (CT),NESCAC,P,So.,17.0,81.0,4.36,135.0,6.33,17.5,11.2,1.08
Quinton Sotero,Trinity (CT),NESCAC,P,So.,27.2,127.0,4.53,130.0,4.77,15.6,10.8,1.23
Grant Anderson,Trinity (TX),SAA,P,So.,27.3,129.0,4.66,126.0,4.99,15.8,10.8,1.47
Jake Beck,Trinity (TX),SAA,P,So.,42.1,194.0,4.29,137.0,7.59,17.4,9.8,1.53
Jack Bussard,Trinity (TX),SAA,P,So.,25.0,105.0,4.37,135.0,7.03,17.3,10.2,1.65
Jace Clay,Trinity (TX),SAA,P,So.,66.0,283.0,4.3,137.0,8.86,19.1,10.2,1.87
Wes Hellings,Trinity (TX),SAA,P,Jr.,19.8,98.0,4.51,130.0,8.03,19.7,11.6,1.68
Will Hellings,Trinity (TX),SAA,P,Sr.,38.9,180.0,3.78,156.0,12.47,22.6,10.2,1.2
Kyle Hoggatt,Trinity (TX),SAA,P,So.,10.1,40.0,4.24,139.0,5.73,16.7,10.9,1.26
Brandon Morio,Trinity (TX),SAA,P,Jr.,48.2,216.0,3.98,148.0,9.61,19.2,9.6,1.44
Sam Rickman,Trinity (TX),SAA,P,So.,10.2,48.0,4.66,126.0,7.17,17.0,9.9,2.03
Will Taylor,Trinity (TX),SAA,P,So.,38.0,161.0,4.28,137.0,8.02,18.8,10.7,1.67
Emmet Christian,Tufts,NESCAC,P,So.,16.0,88.0,4.88,120.0,7.58,18.3,10.7,1.75
Derek Desmarais,Tufts,NESCAC,P,So.,17.1,75.0,4.93,119.0,8.88,18.8,9.9,2.92
Cole Donato,Tufts,NESCAC,P,Sr.,13.2,67.0,5.67,104.0,5.2,16.2,11.0,2.79
Mark Herlihy,Tufts,NESCAC,P,Jr.,10.0,42.0,4.45,132.0,6.59,17.0,10.4,1.71
Michael O'Brien,Tufts,NESCAC,P,Jr.,20.5,103.0,4.65,126.0,3.32,16.0,12.6,1.11
John DiMarsico,Coast Guard,NEWMAC,P,So.,45.1,189.0,4.07,144.0,8.68,17.5,8.9,1.29
Jackson Dorsey,Coast Guard,NEWMAC,P,Jr.,42.2,176.0,3.73,158.0,9.77,19.3,9.5,1.01
Jack Gausselin,Coast Guard,NEWMAC,P,Jr.,18.7,87.0,4.58,128.0,8.91,18.2,9.3,2.31
Vito Giordano,Coast Guard,NEWMAC,P,Jr.,54.9,231.0,3.91,150.0,12.69,19.2,6.5,1.81
Tyler Michalek,Coast Guard,NEWMAC,P,Sr.,28.8,134.0,3.94,149.0,8.71,17.5,8.8,0.7
Harrison Milbert,Coast Guard,NEWMAC,P,Sr.,48.4,204.0,4.92,120.0,6.8,16.3,9.5,2.74
Raymond Priddy,Coast Guard,NEWMAC,P,Sr.,37.3,166.0,3.56,165.0,10.15,18.0,7.9,1.01
Jack Spinnato,Coast Guard,NEWMAC,P,Sr.,14.9,72.0,4.07,144.0,4.88,16.4,11.6,0.62
David Cherwonuk,Merchant Marine,Skyline,P,Jr.,35.4,175.0,3.81,154.0,10.13,20.0,9.9,0.9
Tommy Chiapetti,Merchant Marine,Skyline,P,Jr.,33.7,155.0,3.99,147.0,8.57,17.0,8.5,1.18
Ryan Felton,Merchant Marine,Skyline,P,Sr.,45.6,210.0,4.09,144.0,9.42,18.3,8.9,1.57
Luke Kruer,Merchant Marine,Skyline,P,So.,14.0,57.0,4.01,147.0,7.85,18.4,10.6,1.18
Edward Lippert,Merchant Marine,Skyline,P,Sr.,22.7,107.0,3.87,152.0,8.96,20.0,11.1,0.94
Caden Pierce,Merchant Marine,Skyline,P,Sr.,19.3,87.0,4.12,143.0,8.78,19.1,10.4,1.57
Ryan Calvario,Union (NY),Liberty League,P,So.,32.2,154.0,4.15,142.0,7.84,17.0,9.2,1.14
Jack Klein,Union (NY),Liberty League,P,Sr.,27.8,130.0,4.67,126.0,5.62,17.6,12.0,1.46
Alex Oppenheimer,Union (NY),Liberty League,P,Sr.,30.5,154.0,4.25,138.0,6.57,20.0,13.4,0.7
Brendan Reid,Union (NY),Liberty League,P,Jr.,13.2,61.0,4.43,133.0,6.79,17.4,10.6,1.55
Jacob Skarlis,Union (NY),Liberty League,P,Jr.,49.2,222.0,4.27,138.0,7.61,15.5,7.9,1.42
Dylan Swarts,Union (NY),Liberty League,P,So.,13.0,60.0,4.27,138.0,7.81,17.4,9.6,1.55
Dan Bass,Ursinus,Centennial,P,Sr.,52.0,245.0,4.17,141.0,7.95,18.6,10.7,1.29
Ben Couture,Ursinus,Centennial,P,Jr.,10.9,48.0,4.53,130.0,6.31,15.5,9.2,1.73
Nick Crocona,Ursinus,Centennial,P,Jr.,20.7,99.0,4.3,137.0,4.24,14.1,9.8,0.92
Alex Grehawick,Ursinus,Centennial,P,So.,28.0,132.0,4.35,135.0,7.29,16.8,9.5,1.52
Chase Martin,Ursinus,Centennial,P,So.,44.0,186.0,3.85,153.0,7.83,16.4,8.6,1.05
Brett Mutz,Ursinus,Centennial,P,So.,25.1,116.0,4.3,137.0,7.56,17.3,9.7,1.28
Barritt Ross,Ursinus,Centennial,P,Jr.,17.0,78.0,3.97,148.0,7.13,17.2,10.1,0.95
Max Shilstone,Ursinus,Centennial,P,Sr.,12.8,70.0,5.63,104.0,3.97,15.6,11.6,2.38
Dean Ennis,Utica,Empire 8,P,So.,13.1,70.0,4.57,129.0,5.81,16.9,11.1,1.12
Michael Flint,Utica,Empire 8,P,So.,12.0,56.0,4.28,137.0,6.22,16.3,10.1,1.19
Connor Ford,Utica,Empire 8,P,Sr.,28.8,141.0,4.43,133.0,7.22,17.3,10.1,1.33
Jordan Henkel,Utica,Empire 8,P,Sr.,18.5,96.0,4.02,146.0,6.21,16.1,9.9,0.52
Kooper Knabe,Utica,Empire 8,P,Sr.,38.4,180.0,4.48,131.0,6.75,16.2,9.4,1.3
Tim Martin,Utica,Empire 8,P,Sr.,15.3,93.0,4.48,131.0,6.55,17.9,11.3,0.43
Ty Montrose,Utica,Empire 8,P,Jr.,13.2,71.0,4.24,139.0,7.61,18.4,10.8,1.03
Justin Notargiacomo,Utica,Empire 8,P,Jr.,14.3,84.0,5.47,107.0,5.04,14.6,9.5,2.25
Zach Berner,Vassar,Liberty League,P,So.,33.0,156.0,4.44,132.0,6.12,15.9,9.8,1.41
Will Darrell,Vassar,Liberty League,P,Jr.,35.1,166.0,3.91,150.0,8.25,21.0,12.7,0.88
Grant Maryott,Vassar,Liberty League,P,Jr.,38.0,167.0,4.25,138.0,7.42,18.9,11.5,1.35
Patrick Mill,Vassar,Liberty League,P,Jr.,17.2,93.0,4.7,125.0,7.4,15.7,8.3,1.76
Sage Roy-Burman,Vassar,Liberty League,P,Jr.,26.1,141.0,4.65,126.0,7.48,19.7,12.2,1.47
Cade Tereda-Herzer,Vassar,Liberty League,P,Sr.,20.2,98.0,4.19,140.0,8.04,18.3,10.2,1.35
Danny Wellner,Vassar,Liberty League,P,Sr.,18.2,96.0,4.16,141.0,7.63,18.2,10.5,0.77
Henry Birk,Wabash,NCAC,P,Sr.,15.3,84.0,5.14,114.0,3.23,15.9,12.6,1.28
Caleb Everson,Wabash,NCAC,P,Sr.,61.9,279.0,4.06,145.0,9.08,17.4,8.3,1.68
Jackson Fronek,Wabash,NCAC,P,So.,14.2,75.0,4.47,132.0,7.89,17.1,9.2,1.47
Dylan Haslett,Wabash,NCAC,P,Sr.,30.8,139.0,4.08,144.0,8.19,18.6,10.4,1.29
Ethan Kimmerle,Wabash,NCAC,P,Jr.,16.7,76.0,4.16,141.0,7.06,16.9,9.8,1.27
Jarrod Kirsch,Wabash,NCAC,P,So.,43.1,190.0,4.46,132.0,8.3,18.0,9.7,2.06
Aiden McConnell,Wabash,NCAC,P,Sr.,29.3,139.0,4.49,131.0,3.26,14.3,11.0,1.04
Jackon Woehr,Wabash,NCAC,P,Sr.,20.7,96.0,4.58,128.0,2.68,12.4,9.7,1.0
Emerson Alberhasky,Wartburg,American Rivers,P,So.,55.2,247.0,3.89,151.0,12.1,22.1,10.0,1.57
Alex Berends,Wartburg,American Rivers,P,Sr.,16.0,80.0,4.1,143.0,5.84,16.3,10.5,0.84
Cael Funk,Wartburg,American Rivers,P,Jr.,40.9,198.0,4.28,137.0,5.07,15.2,10.1,0.99
Conner Funk,Wartburg,American Rivers,P,Sr.,19.3,94.0,4.49,131.0,5.37,18.4,13.0,1.16
A. Gallegos,Wartburg,American Rivers,P,---,13.1,79.0,4.71,125.0,7.32,17.3,10.0,1.52
Nicholas Nin,Wartburg,American Rivers,P,Sr.,44.8,210.0,4.68,126.0,6.09,16.6,10.5,1.7
Hunter Sehr,Wartburg,American Rivers,P,Sr.,14.1,63.0,3.94,149.0,6.71,16.9,10.2,0.86
Jack Anderson,Wash. & Jeff.,PAC,P,So.,16.2,79.0,4.72,125.0,7.29,17.1,9.8,1.85
Brendan Cruz,Wash. & Jeff.,PAC,P,Jr.,18.7,83.0,4.31,136.0,7.6,17.5,9.9,1.53
Justin Giarusso,Wash. & Jeff.,PAC,P,Sr.,20.6,101.0,4.26,138.0,9.61,19.6,10.0,1.51
Thomas McLaren,Wash. & Jeff.,PAC,P,Jr.,16.7,87.0,4.89,120.0,5.7,14.8,9.1,1.81
Nate Nolan,Wash. & Jeff.,PAC,P,Sr.,31.3,152.0,4.34,135.0,7.18,15.9,8.7,1.22
Ben Pierce,Wash. & Jeff.,PAC,P,Sr.,20.0,98.0,4.67,126.0,5.62,17.9,12.3,1.56
Jake Stiehl,Wash. & Jeff.,PAC,P,Sr.,13.3,63.0,4.21,140.0,9.4,19.1,9.7,1.59
Bob Burr,Wash. & Lee,ODAC,P,Sr.,11.9,60.0,3.91,150.0,7.81,17.8,10.0,0.68
Cooper Charneco,Wash. & Lee,ODAC,P,Jr.,41.8,193.0,4.08,144.0,9.37,18.3,8.9,1.61
Nathan DeWitte,Wash. & Lee,ODAC,P,Jr.,33.0,154.0,4.41,133.0,6.05,15.8,9.7,1.41
Brody Pasieka,Wash. & Lee,ODAC,P,Sr.,28.1,127.0,4.45,132.0,6.48,14.8,8.3,1.86
Matt Corda,Washington Col.,Centennial,P,Sr.,17.2,96.0,4.94,119.0,5.44,15.0,9.5,1.33
Nico Digrazio,Washington Col.,Centennial,P,Sr.,52.8,257.0,5.09,116.0,4.98,15.5,10.5,2.2
Luke Girillo,Washington Col.,Centennial,P,So.,10.0,53.0,4.93,119.0,6.87,17.7,10.8,1.99
Michael Lewis,Washington Col.,Centennial,P,Jr.,13.8,69.0,4.29,137.0,4.45,14.5,10.1,0.79
Connor McCloskey,Washington Col.,Centennial,P,So.,55.2,257.0,4.41,133.0,6.31,16.5,10.2,1.32
Elias Philiposian,Washington Col.,Centennial,P,Sr.,15.2,78.0,4.18,141.0,7.04,16.4,9.3,0.85
Logan Ruga,Washington Col.,Centennial,P,So.,21.2,123.0,5.29,111.0,5.35,17.1,11.7,1.87
Brayden Spurgeon,Washington Col.,Centennial,P,So.,28.1,145.0,5.31,111.0,7.29,16.7,9.5,2.62
Owen Block,WashU,UAA,P,Jr.,21.8,109.0,3.89,151.0,9.45,19.0,9.5,0.84
Levi Gingerich,WashU,UAA,P,Jr.,42.2,207.0,3.88,152.0,8.43,19.1,10.7,0.64
Anderson Gomez,WashU,UAA,P,Jr.,33.4,150.0,3.89,151.0,7.92,15.6,7.6,1.12
Parker Guthrie,WashU,UAA,P,Jr.,22.2,100.0,4.1,143.0,8.4,18.8,10.4,1.31
Miles Quemuel-Labrador,WashU,UAA,P,Sr.,37.9,177.0,3.96,148.0,9.5,19.0,9.5,1.21
Townsend Stevenson,WashU,UAA,P,Jr.,37.3,165.0,4.17,141.0,11.06,24.3,13.3,1.65
Isaac Zhang,WashU,UAA,P,Sr.,33.0,142.0,4.26,138.0,7.17,16.9,9.7,1.63
Ryan Greifelt,Webster,SLIAC,P,Jr.,78.2,331.0,4.15,142.0,9.2,18.5,9.3,1.86
Kendall Horton,Webster,SLIAC,P,Jr.,41.0,204.0,4.36,135.0,7.62,17.4,9.8,1.39
Carter Hunt,Webster,SLIAC,P,Sr.,35.7,151.0,4.13,142.0,8.05,20.1,12.0,1.37
Zach Mevert,Webster,SLIAC,P,Sr.,10.0,49.0,4.74,124.0,5.97,17.7,11.8,1.69
Elijah Rompala-Matthews,Webster,SLIAC,P,Sr.,31.9,149.0,3.95,149.0,10.39,19.3,8.9,1.05
Jack Wilson,Webster,SLIAC,P,So.,16.1,83.0,4.6,128.0,7.46,17.2,9.8,1.78
Michael Archambault,Wentworth,CNE,P,Jr.,22.4,113.0,4.62,127.0,6.35,15.8,9.5,1.4
Chase Carder,Wentworth,CNE,P,Jr.,26.1,143.0,4.48,131.0,7.88,18.4,10.5,1.46
Nigel Cross,Wentworth,CNE,P,Jr.,57.0,250.0,3.9,151.0,8.79,17.0,8.3,1.29
Jacob DeCoste,Wentworth,CNE,P,Jr.,14.7,67.0,4.62,127.0,8.57,17.6,9.1,2.03
Brandon Farinas,Wentworth,CNE,P,Jr.,16.6,75.0,3.95,149.0,7.19,15.6,8.4,1.0
Alec Peruzzi,Wentworth,CNE,P,Sr.,32.4,156.0,4.09,144.0,5.79,17.9,12.1,0.79
Cooper Smith,Wentworth,CNE,P,Sr.,14.7,71.0,4.66,126.0,7.11,17.9,10.8,1.88
Connor Whitehead,Wentworth,CNE,P,Sr.,13.0,70.0,5.43,108.0,5.94,19.8,13.8,2.24
Kevin Brown,Wesleyan (CT),NESCAC,P,So.,28.1,145.0,4.5,131.0,7.17,18.9,11.8,1.46
Lucca Frattone,Wesleyan (CT),NESCAC,P,Jr.,14.5,80.0,5.17,114.0,3.82,16.2,12.4,1.76
Shamus Kelly,Wesleyan (CT),NESCAC,P,So.,28.2,144.0,4.29,137.0,7.05,17.1,10.1,1.17
