Name,Team,Conference,Position,Class,IP,BF,ERA,FIP+,K%-BB%,K%,BB%,HR%
Haydn Benoit,MSU Denver,RMAC,P,So.,33.2,162.0,4.71,125.0,7.05,17.2,10.1,2.05
Tyler Child,MSU Denver,RMAC,P,Sr.,13.0,65.0,6.39,92.0,5.71,15.9,10.2,4.37
Nolan Livsey,MSU Denver,RMAC,P,Sr.,45.8,234.0,7.12,83.0,7.33,17.1,9.8,5.47
Noah Marks,MSU Denver,RMAC,P,Sr.,22.0,106.0,5.62,105.0,6.99,16.3,9.3,3.5
Mason Oakley,MSU Denver,RMAC,P,Sr.,13.0,75.0,5.27,112.0,8.02,18.7,10.7,2.41
Drew Peters,MSU Denver,RMAC,P,Jr.,34.1,175.0,5.92,99.0,8.43,17.6,9.1,4.1
Carter Swan,MSU Denver,RMAC,P,Jr.,22.2,116.0,4.88,120.0,7.97,20.9,12.9,2.0
Nick Vilims,MSU Denver,RMAC,P,Sr.,14.0,83.0,5.68,104.0,5.36,17.0,11.6,2.3
Elijia Barney,Miles,SIAC,P,So.,23.1,129.0,5.36,110.0,5.51,16.2,10.6,1.96
Cameron Warren,Miles,SIAC,P,So.,16.0,106.0,6.25,94.0,4.78,16.5,11.7,2.43
Alex Kuehn,Millersville,PSAC,P,Jr.,41.1,177.0,3.82,154.0,9.85,17.6,7.8,1.31
Gavin Lill,Millersville,PSAC,P,Sr.,20.1,95.0,4.1,143.0,8.65,19.5,10.9,1.14
Joe Morrissey,Millersville,PSAC,P,Sr.,51.2,229.0,3.69,159.0,9.79,19.1,9.3,1.07
Rece Ritchey,Millersville,PSAC,P,Sr.,12.1,59.0,4.62,127.0,8.88,21.1,12.2,2.0
Matt Shamany,Millersville,PSAC,P,Sr.,19.3,86.0,3.59,164.0,10.38,21.2,10.9,0.83
Matthew Williams,Millersville,PSAC,P,Sr.,11.2,60.0,4.93,119.0,7.29,18.4,11.1,2.01
Zak Brown,Minn. Duluth,NSIC,P,Jr.,13.9,81.0,6.02,98.0,3.68,16.6,12.9,2.36
Joe Gizzi,Minn. Duluth,NSIC,P,Jr.,26.3,144.0,4.83,122.0,4.03,15.1,11.1,1.14
Joe Herrick,Minn. Duluth,NSIC,P,So.,11.0,69.0,6.09,97.0,5.1,16.5,11.4,2.76
Caden Klebba,Minn. Duluth,NSIC,P,Sr.,33.5,157.0,5.44,108.0,6.61,15.8,9.1,3.23
Cal Smith,Minn. Duluth,NSIC,P,So.,13.1,72.0,5.79,102.0,6.6,17.3,10.7,3.1
Ethan Swanson,Minn. Duluth,NSIC,P,So.,35.5,182.0,5.12,115.0,6.67,19.8,13.2,1.74
Ryan Wattermann,Minn. Duluth,NSIC,P,Sr.,26.3,132.0,5.63,104.0,5.14,16.7,11.5,2.62
Henry Wilkinson,Minn. Duluth,NSIC,P,Sr.,52.4,238.0,4.28,137.0,9.31,18.1,8.8,1.91
Taylor Ballard,Mississippi Col.,Gulf South,P,Sr.,20.1,100.0,5.01,117.0,6.52,17.3,10.8,2.11
Dylan Cope,Mississippi Col.,Gulf South,P,Sr.,37.2,159.0,4.52,130.0,5.79,15.5,9.7,1.63
Blake Gollott,Mississippi Col.,Gulf South,P,Sr.,42.0,207.0,5.37,109.0,5.12,17.6,12.5,2.35
Coby Gollott,Mississippi Col.,Gulf South,P,Sr.,32.0,148.0,4.91,120.0,9.55,19.7,10.1,2.91
Caleb Peterson,Mississippi Col.,Gulf South,P,Jr.,45.6,228.0,5.27,112.0,7.38,18.5,11.1,2.73
Dylan Bates,Missouri S&T,GLVC,P,Sr.,38.5,182.0,4.94,119.0,3.14,18.1,15.0,1.46
Nick Currie,Missouri S&T,GLVC,P,So.,16.4,72.0,5.19,113.0,6.87,16.9,10.1,2.86
Andrew Hedgecorth,Missouri S&T,GLVC,P,Jr.,59.2,282.0,5.55,106.0,5.25,16.2,10.9,3.08
Jake Schisler,Missouri S&T,GLVC,P,Jr.,50.5,224.0,4.58,128.0,7.53,16.8,9.3,2.24
Dylan Wipf,Missouri S&T,GLVC,P,Jr.,11.2,66.0,5.07,116.0,5.63,19.1,13.4,1.54
Garrett Brunstetter,Mo.-St. Louis,GLVC,P,Sr.,33.7,179.0,4.95,119.0,6.61,23.0,16.4,1.53
Dustin Hagens,Mo.-St. Louis,GLVC,P,Jr.,53.3,263.0,5.1,115.0,9.8,25.3,15.5,2.52
Nate Kemp,Mo.-St. Louis,GLVC,P,Jr.,17.3,91.0,6.0,98.0,5.92,17.2,11.3,3.32
Bryce Nicolay,Mo.-St. Louis,GLVC,P,Jr.,58.0,276.0,4.24,139.0,9.47,18.6,9.1,1.48
Trey Schneider,Mo.-St. Louis,GLVC,P,Jr.,37.2,188.0,4.98,118.0,7.95,20.1,12.2,2.17
Bryce Stenzel,Mo.-St. Louis,GLVC,P,Sr.,17.2,86.0,5.08,116.0,6.03,17.1,11.1,2.27
Kannon Walker,Mo.-St. Louis,GLVC,P,Sr.,33.1,160.0,5.45,108.0,8.45,18.7,10.3,3.16
Thomas Charlwood,Molloy,ECC,P,Jr.,19.5,93.0,5.44,108.0,5.59,18.6,13.1,2.72
JC Kiss,Molloy,ECC,P,Sr.,72.0,314.0,3.93,150.0,7.99,16.3,8.3,1.42
Mike Knapp,Molloy,ECC,P,Sr.,46.5,203.0,3.98,148.0,12.91,23.7,10.8,1.83
Sean Mileti,Molloy,ECC,P,Sr.,20.5,99.0,4.79,123.0,6.3,18.0,11.7,2.01
Jayden Patel,Molloy,ECC,P,So.,28.2,123.0,4.61,128.0,6.97,16.9,9.9,1.99
Dylan Schriver,Molloy,ECC,P,So.,18.2,98.0,4.7,125.0,6.93,19.0,12.0,1.49
James Sill,Molloy,ECC,P,Jr.,59.1,235.0,3.53,167.0,13.37,22.4,9.1,1.38
Vernon Clay,Morehouse,SIAC,P,Jr.,28.1,148.0,4.74,124.0,4.74,16.5,11.8,1.12
Julian Goodman,Morehouse,SIAC,P,So.,52.0,234.0,4.4,134.0,6.24,16.3,10.1,1.48
Noah Grayson,Morehouse,SIAC,P,Sr.,28.8,131.0,4.73,124.0,7.12,18.0,10.9,2.06
Ian Makle,Morehouse,SIAC,P,So.,26.1,131.0,4.44,132.0,6.77,17.2,10.5,1.34
Quenton Mitchell Jr,Morehouse,SIAC,P,So.,36.1,175.0,4.85,121.0,6.04,16.3,10.2,1.98
Cameron Solomon,Morehouse,SIAC,P,Jr.,28.6,147.0,5.39,109.0,3.35,17.6,14.2,2.04
Angel Baez,Southern N.H.,NE10,P,So.,47.1,211.0,4.3,137.0,7.91,18.7,10.8,1.57
Zach Brassil,Southern N.H.,NE10,P,Jr.,61.9,285.0,3.94,149.0,8.19,18.7,10.5,0.94
Devin Divita,Southern N.H.,NE10,P,Jr.,29.3,133.0,4.12,143.0,9.99,20.2,10.2,1.6
Jake Lapham,Southern N.H.,NE10,P,Sr.,15.1,67.0,4.34,135.0,9.99,19.9,9.9,1.93
Parker Lendrum,Southern N.H.,NE10,P,Sr.,68.4,293.0,4.69,125.0,8.34,16.6,8.2,2.76
Jake Risedorf,Southern N.H.,NE10,P,Sr.,40.4,178.0,4.04,146.0,9.83,19.6,9.7,1.57
Bryce Balistrer,Truman St.,GLVC,P,So.,18.0,97.0,5.45,108.0,6.18,17.4,11.2,2.5
Isaac Epp,Truman St.,GLVC,P,Sr.,62.0,288.0,5.03,117.0,7.28,16.2,8.9,2.86
Warner Lenahan,Truman St.,GLVC,P,Jr.,32.0,193.0,5.73,103.0,3.96,15.9,12.0,1.64
Danny Lindsey,Truman St.,GLVC,P,So.,46.1,235.0,5.57,106.0,6.57,16.8,10.2,3.09
Nick Phillips,Truman St.,GLVC,P,So.,67.1,326.0,5.39,109.0,5.55,15.4,9.8,2.74
Logan Brasel,Northwest Mo. St.,Mid-America Intercollegiate,P,So.,44.1,203.0,4.71,125.0,8.37,18.3,10.0,2.09
Jayme Fritts,Northwest Mo. St.,Mid-America Intercollegiate,P,Jr.,13.6,74.0,5.98,98.0,3.72,16.4,12.7,2.99
Ben Haug,Northwest Mo. St.,Mid-America Intercollegiate,P,Sr.,81.2,372.0,4.51,130.0,10.02,21.3,11.3,2.38
Leonardo May,Northwest Mo. St.,Mid-America Intercollegiate,P,So.,15.1,74.0,4.86,121.0,8.0,18.5,10.4,2.35
Brock Steggall,Northwest Mo. St.,Mid-America Intercollegiate,P,Sr.,47.9,210.0,4.18,141.0,6.87,16.5,9.6,1.47
Landon Wells,Northwest Mo. St.,Mid-America Intercollegiate,P,Sr.,27.2,147.0,5.12,115.0,6.17,17.9,11.7,2.11
Connor Foley,Northwood,G-MAC,P,Sr.,42.9,202.0,4.1,143.0,8.99,19.1,10.1,1.4
Owen Franklin,Northwood,G-MAC,P,Jr.,17.3,87.0,4.42,133.0,6.71,17.1,10.4,1.32
Jake Ickes,Northwood,G-MAC,P,Sr.,21.2,89.0,4.12,143.0,9.62,19.0,9.4,1.7
Cody Matuz,Northwood,G-MAC,P,Sr.,30.0,144.0,4.14,142.0,9.04,19.8,10.8,1.32
Lucas McKinney,Northwood,G-MAC,P,Sr.,20.2,108.0,4.97,118.0,7.19,18.4,11.2,2.03
Tyler Sager,Northwood,G-MAC,P,Sr.,64.7,285.0,4.68,126.0,9.48,17.4,7.9,2.77
Blake Stockford,Northwood,G-MAC,P,Jr.,17.0,88.0,5.92,99.0,5.53,17.0,11.5,3.31
Adam Wandzel,Northwood,G-MAC,P,So.,31.2,141.0,4.36,135.0,7.47,18.4,10.9,1.59
Ryan Degnan,Pace,NE10,P,Sr.,32.6,143.0,5.09,116.0,4.88,15.1,10.2,2.71
Brian Espinal,Pace,NE10,P,Jr.,10.1,60.0,5.15,114.0,7.18,18.6,11.4,2.06
Nick Huchro,Pace,NE10,P,Jr.,39.1,170.0,4.29,137.0,7.44,17.4,9.9,1.66
Aidan Kempf,Pace,NE10,P,So.,29.1,126.0,4.14,142.0,8.39,20.1,11.7,1.36
Brendan McCann,Pace,NE10,P,Sr.,41.0,179.0,4.43,133.0,7.04,15.6,8.5,1.95
Cristian Rodriguez,Pace,NE10,P,Sr.,28.2,123.0,4.8,123.0,4.46,17.0,12.5,1.8
Eric Santaella,Pace,NE10,P,So.,35.2,147.0,4.25,138.0,10.49,20.4,9.9,2.14
Rhett Burley,UNC Pembroke,Conference Carolinas,P,Sr.,15.5,77.0,4.99,118.0,9.11,23.2,14.1,2.44
Jarred Lindholm,UNC Pembroke,Conference Carolinas,P,Jr.,14.0,68.0,4.83,122.0,7.42,18.0,10.6,1.98
Landon Lucas,UNC Pembroke,Conference Carolinas,P,Sr.,26.2,121.0,4.49,131.0,6.32,17.8,11.4,1.36
Kasen McCawley,UNC Pembroke,Conference Carolinas,P,Sr.,28.9,125.0,4.27,138.0,7.63,20.6,13.0,1.4
Jacob Smith,UNC Pembroke,Conference Carolinas,P,Jr.,23.4,118.0,5.69,103.0,7.88,16.8,8.9,3.7
Kevin Baez,Jefferson,CACC,P,So.,60.1,275.0,4.86,121.0,6.38,17.0,10.6,2.2
Aiden Barbour,Jefferson,CACC,P,Sr.,12.9,62.0,4.49,131.0,9.19,21.6,12.4,1.84
Jake Baumann,Jefferson,CACC,P,Jr.,39.2,190.0,3.99,147.0,9.32,18.6,9.3,1.27
Tyler Behm,Jefferson,CACC,P,Sr.,41.0,192.0,4.9,120.0,7.56,18.4,10.9,2.59
Orion Frailey,Jefferson,CACC,P,Sr.,32.0,146.0,4.12,143.0,8.68,20.7,12.0,1.31
Kris Giangreco,Jefferson,CACC,P,Sr.,11.0,46.0,4.35,135.0,7.57,18.5,11.0,1.52
Will Hoffman,Jefferson,CACC,P,So.,10.0,57.0,5.34,110.0,5.8,17.8,12.0,2.11
AJ Lefton,Jefferson,CACC,P,Sr.,20.2,96.0,4.84,121.0,10.55,19.7,9.2,2.8
Gabe Silva,Jefferson,CACC,P,Sr.,40.8,183.0,4.62,127.0,10.55,23.0,12.5,2.5
Aiden Coleman,Pitt.-Johnstown,PSAC,P,Jr.,50.1,225.0,4.27,138.0,9.11,18.5,9.4,1.69
Roman Donis,Pitt.-Johnstown,PSAC,P,Jr.,12.0,61.0,5.23,112.0,6.91,18.3,11.4,2.52
Zyler Freedman,Pitt.-Johnstown,PSAC,P,So.,15.2,79.0,5.36,110.0,7.31,17.8,10.5,2.66
Jimmy Kunst,Pitt.-Johnstown,PSAC,P,Jr.,27.0,127.0,4.39,134.0,8.51,18.9,10.4,1.66
Mason Pfeil,Pitt.-Johnstown,PSAC,P,So.,25.0,145.0,5.43,108.0,5.65,17.0,11.3,2.15
Brian Pirone,Pitt.-Johnstown,PSAC,P,Sr.,38.7,171.0,4.01,147.0,13.63,23.3,9.7,1.82
Riley Roskopf,Pitt.-Johnstown,PSAC,P,Sr.,32.1,173.0,5.32,111.0,6.41,17.6,11.2,2.28
Cole Sansom,Pitt.-Johnstown,PSAC,P,Sr.,14.1,79.0,4.58,128.0,6.22,18.0,11.7,1.24
Ben Tomb,Pitt.-Johnstown,PSAC,P,Sr.,48.7,223.0,4.12,143.0,9.28,20.3,11.1,1.35
Reynaldo Angeles,Queens (NY),ECC,P,Sr.,18.1,94.0,5.22,113.0,7.18,18.3,11.1,2.17
John Dezago,Queens (NY),ECC,P,Sr.,20.8,104.0,5.17,114.0,4.52,17.2,12.7,2.16
Severino Napolitano Jr.,Queens (NY),ECC,P,So.,36.0,170.0,4.59,128.0,6.58,17.6,11.0,1.74
Christopher Naronis,Queens (NY),ECC,P,Sr.,44.1,221.0,5.52,107.0,2.95,15.5,12.5,2.16
Peter Nenadich III,Queens (NY),ECC,P,Jr.,57.4,259.0,4.87,121.0,9.11,19.4,10.3,2.88
Robert Nunez,Queens (NY),ECC,P,Sr.,33.0,165.0,4.76,124.0,6.22,16.4,10.1,1.94
Michael Vilardi,Queens (NY),ECC,P,Jr.,43.2,198.0,4.45,132.0,7.99,16.6,8.7,2.01
Ben Draeger,Quincy,GLVC,P,Sr.,22.2,111.0,5.02,117.0,5.95,17.4,11.5,1.97
Roman Harrison,Quincy,GLVC,P,Sr.,44.0,204.0,4.33,136.0,11.16,21.9,10.8,2.09
Jackson Miller,Quincy,GLVC,P,Fr.,36.4,157.0,4.17,141.0,7.13,16.0,8.9,1.66
Logan Mueller,Quincy,GLVC,P,Sr.,25.5,122.0,6.25,94.0,7.86,16.9,9.0,4.49
Kade Ruffner,Quincy,GLVC,P,Jr.,47.0,242.0,5.12,115.0,6.43,17.7,11.3,2.28
Jayson Shorb,Quincy,GLVC,P,So.,27.1,118.0,4.63,127.0,8.76,18.6,9.9,2.34
Ryan Garcia,Regis (CO),RMAC,P,Sr.,46.9,232.0,5.71,103.0,6.37,16.2,9.8,3.47
Colter Wilson,Regis (CO),RMAC,P,So.,14.1,74.0,4.76,124.0,8.04,18.7,10.6,1.98
Jackson Edelman,Rollins,Sunshine State,P,Jr.,21.1,102.0,4.79,123.0,8.53,18.2,9.7,2.11
AJ Seymour,Rollins,Sunshine State,P,Jr.,53.2,228.0,4.16,141.0,6.01,16.1,10.1,1.14
Ryan Taylor,Rollins,Sunshine State,P,Sr.,26.2,122.0,4.77,123.0,6.3,16.9,10.6,2.12
Tyler Toro,Rollins,Sunshine State,P,Sr.,67.2,305.0,4.42,133.0,6.64,17.5,10.9,1.54
Brady Baalaer,Saginaw Valley,GLIAC,P,So.,38.0,195.0,4.43,133.0,5.83,17.1,11.2,1.12
Jack Decker,Saginaw Valley,GLIAC,P,Sr.,61.4,262.0,3.98,148.0,11.51,20.7,9.2,1.86
Steven Getts,Saginaw Valley,GLIAC,P,Jr.,10.1,49.0,4.82,122.0,7.35,18.6,11.3,2.17
Will Juday,Saginaw Valley,GLIAC,P,Jr.,22.1,123.0,5.02,117.0,6.6,17.6,11.0,1.95
Ethan Marshall,Saginaw Valley,GLIAC,P,Jr.,51.0,267.0,6.14,96.0,4.52,12.8,8.3,3.84
Nathan Masar,Saginaw Valley,GLIAC,P,So.,35.1,152.0,3.83,154.0,13.01,24.4,11.3,1.54
Chase Raymond,Saginaw Valley,GLIAC,P,Jr.,62.4,297.0,4.17,141.0,8.77,17.6,8.9,1.69
Henry Stempky,Saginaw Valley,GLIAC,P,Sr.,15.0,68.0,4.81,122.0,7.89,18.5,10.6,2.51
Daniel Wilcome,Saginaw Valley,GLIAC,P,Jr.,23.1,108.0,4.37,135.0,8.29,18.8,10.5,1.68
Jake Boudreau,Saint Anselm,NE10,P,Jr.,11.1,61.0,5.43,108.0,5.72,17.3,11.6,2.05
Josh Bryant,Saint Anselm,NE10,P,So.,24.2,127.0,5.1,115.0,7.84,18.7,10.8,2.27
Andrew Chenevert,Saint Anselm,NE10,P,Jr.,22.8,111.0,6.01,98.0,8.51,18.1,9.6,4.38
Casey DeLorenzo,Saint Anselm,NE10,P,So.,13.0,62.0,5.36,110.0,7.93,18.1,10.1,3.22
Cooper Hagen,Saint Anselm,NE10,P,Jr.,14.7,74.0,5.13,115.0,8.56,20.2,11.6,2.46
Gabe Knudsen,Saint Anselm,NE10,P,So.,56.0,257.0,4.68,126.0,10.36,20.9,10.6,2.5
Quinn MacDonald,Saint Anselm,NE10,P,Jr.,17.8,93.0,6.06,97.0,5.28,16.7,11.4,3.38
Nolan Mederos,Saint Anselm,NE10,P,Sr.,21.0,106.0,5.63,104.0,3.94,16.5,12.6,2.53
Jake Schoenberg,Saint Anselm,NE10,P,So.,24.0,125.0,4.81,122.0,7.98,18.4,10.4,1.98
Caden Smith,Saint Anselm,NE10,P,Jr.,45.0,214.0,5.05,116.0,7.38,17.2,9.9,2.56
Jacob Smith,Saint Anselm,NE10,P,Fr.,23.4,118.0,5.69,103.0,7.88,16.8,8.9,3.7
Cole Bakkum,St. Cloud St.,NSIC,P,Sr.,15.1,73.0,6.3,93.0,6.61,18.5,11.9,4.17
Bryce Brassfield,St. Cloud St.,NSIC,P,Sr.,66.1,318.0,4.64,127.0,10.24,19.4,9.2,2.44
Jack Clark,St. Cloud St.,NSIC,P,So.,22.0,86.0,4.6,128.0,8.31,18.2,9.9,2.6
Connor Doolittle,St. Cloud St.,NSIC,P,Sr.,14.1,62.0,5.52,107.0,8.18,18.0,9.8,3.84
Will Hess,St. Cloud St.,NSIC,P,Jr.,16.7,91.0,5.29,111.0,5.86,19.3,13.4,2.04
Kahler Key,St. Cloud St.,NSIC,P,Sr.,22.2,118.0,6.08,97.0,8.02,19.6,11.6,3.77
Cael Kolacia,St. Cloud St.,NSIC,P,Sr.,58.2,278.0,5.24,112.0,8.04,17.3,9.3,3.11
Drayton Lou,St. Cloud St.,NSIC,P,So.,39.2,197.0,5.07,116.0,8.03,18.5,10.5,2.63
AJ Price,St. Cloud St.,NSIC,P,So.,20.0,105.0,4.68,126.0,7.34,18.9,11.6,1.45
Kyle Anderson,Saint Leo,Sunshine State,P,Sr.,10.2,49.0,4.5,131.0,6.71,18.1,11.4,1.49
Matthew Delph,Saint Leo,Sunshine State,P,Sr.,32.1,143.0,4.81,122.0,6.66,16.4,9.7,2.21
Kaiden Perez,Saint Leo,Sunshine State,P,Jr.,11.0,49.0,4.88,120.0,7.96,18.1,10.2,2.68
Jake Rychter,Saint Leo,Sunshine State,P,Jr.,16.0,72.0,4.4,134.0,6.7,17.8,11.1,1.5
Drew Stillwell,Saint Leo,Sunshine State,P,So.,10.1,61.0,5.52,107.0,5.12,17.2,12.1,2.08
Nick Wilson,Saint Leo,Sunshine State,P,So.,44.8,197.0,5.29,111.0,8.54,17.0,8.5,3.64
Colin Burke,Saint Michael's,NE10,P,Sr.,20.8,121.0,6.91,85.0,7.56,20.9,13.3,4.25
Keegan Burke,Saint Michael's,NE10,P,Sr.,39.5,200.0,4.76,124.0,7.28,18.1,10.9,2.13
Tyler Caldon,Saint Michael's,NE10,P,Jr.,13.0,81.0,6.13,96.0,0.62,14.9,14.3,1.96
Ryan Canty,Saint Michael's,NE10,P,Sr.,24.7,135.0,6.53,90.0,2.84,11.8,8.9,3.84
Griffin Dupuis,Saint Michael's,NE10,P,So.,17.0,102.0,5.2,113.0,6.33,18.6,12.3,1.8
Casey Gunnip,Saint Michael's,NE10,P,Jr.,26.4,146.0,5.04,117.0,4.11,15.8,11.7,1.73
Jerry Guzman,Saint Michael's,NE10,P,So.,15.2,75.0,5.03,117.0,7.04,18.0,11.0,2.34
Braedon Jones,Saint Michael's,NE10,P,Sr.,35.5,196.0,5.26,112.0,3.83,15.7,11.8,1.83
Chris Robinson,Saint Michael's,NE10,P,Jr.,20.1,118.0,4.86,121.0,6.25,17.4,11.1,1.61
Matt Safer,Saint Michael's,NE10,P,Sr.,37.9,203.0,6.65,88.0,3.42,14.0,10.6,4.06
Jacob Smith,Saint Michael's,NE10,P,Jr.,23.4,118.0,5.69,103.0,7.88,16.8,8.9,3.7
Bryce Amos,Shippensburg,PSAC,P,Jr.,34.1,168.0,4.76,124.0,3.49,16.7,13.2,1.2
Brenden Anderson,Shippensburg,PSAC,P,Sr.,25.3,122.0,4.52,130.0,5.51,17.3,11.8,1.02
Conner Barto,Shippensburg,PSAC,P,Jr.,36.0,167.0,4.19,140.0,7.0,18.8,11.8,0.93
Jacob Dennis,Shippensburg,PSAC,P,So.,15.1,75.0,5.45,108.0,8.48,19.3,10.8,3.07
Jack Robinson,Shippensburg,PSAC,P,Sr.,27.0,112.0,4.19,140.0,8.71,19.8,11.1,1.65
Cole Snyder,Shippensburg,PSAC,P,So.,12.0,57.0,5.7,103.0,7.46,18.0,10.6,3.67
Gage Gillott,Slippery Rock,PSAC,P,Sr.,53.1,218.0,3.83,154.0,10.41,19.7,9.3,1.5
Cole Grady,Slippery Rock,PSAC,P,Jr.,48.4,229.0,4.84,121.0,7.02,19.2,12.2,1.9
Michael Kitko,Slippery Rock,PSAC,P,Sr.,16.0,65.0,3.84,153.0,13.43,23.1,9.7,1.75
Nate Malak,Slippery Rock,PSAC,P,Sr.,46.2,193.0,3.69,159.0,11.03,19.8,8.8,1.31
Jake Robinson,Slippery Rock,PSAC,P,So.,54.6,258.0,4.94,119.0,9.87,19.8,9.9,2.76
Joey Vanzin,Slippery Rock,PSAC,P,Jr.,26.2,118.0,4.41,133.0,8.87,18.4,9.6,1.99
Mark Wilbur,Slippery Rock,PSAC,P,Sr.,28.9,128.0,4.07,144.0,12.28,21.7,9.4,1.7
Jace Alvino,Southern Conn. St.,NE10,P,Fr.,54.2,238.0,4.64,127.0,7.97,18.4,10.4,2.22
Colin Blake,Southern Conn. St.,NE10,P,Sr.,49.1,226.0,4.33,136.0,6.2,15.7,9.5,1.22
Jaylen Cruz,Southern Conn. St.,NE10,P,Fr.,25.2,131.0,4.9,120.0,7.97,18.4,10.4,2.22
Trace Morales,Southern Conn. St.,NE10,P,Fr.,18.2,91.0,4.84,121.0,7.97,18.4,10.4,2.22
Payton Powell,Southern Conn. St.,NE10,P,Fr.,13.0,77.0,5.14,114.0,7.97,18.4,10.4,2.22
Harry Roy,Southern Conn. St.,NE10,P,Fr.,32.1,155.0,4.78,123.0,7.97,18.4,10.4,2.22
Brandon SanMarco,Southern Conn. St.,NE10,P,Fr.,11.2,63.0,5.04,117.0,7.97,18.4,10.4,2.22
John Luke Glanton,Tampa,Sunshine State,P,Sr.,82.7,367.0,4.17,141.0,7.99,15.9,7.9,1.55
Robert Satin,Tampa,Sunshine State,P,Jr.,37.1,169.0,4.13,142.0,10.23,21.1,10.8,1.67
Brian Buchanan,Tex. A&M-Kingsville,Lone Star,P,Jr.,23.4,118.0,4.79,123.0,6.39,16.7,10.3,1.92
Daniel Cardona,Tex. A&M-Kingsville,Lone Star,P,Sr.,30.8,146.0,4.38,134.0,8.19,20.3,12.1,1.55
Niko Garcia,Tex. A&M-Kingsville,Lone Star,P,Sr.,20.2,102.0,4.6,128.0,6.46,16.9,10.5,1.59
Ruben Rendon,Tex. A&M-Kingsville,Lone Star,P,Sr.,26.2,130.0,5.5,107.0,7.07,18.4,11.3,3.14
Tyler Schumann,Tex. A&M-Kingsville,Lone Star,P,So.,48.2,220.0,4.09,144.0,8.93,18.8,9.9,1.29
Jabari Johnson,Tuskegee,SIAC,P,Jr.,14.1,82.0,6.41,92.0,3.88,16.0,12.2,3.16
Devon Lee,Tuskegee,SIAC,P,Jr.,37.1,203.0,5.27,112.0,2.88,16.2,13.3,1.18
Amare Morgan,Tuskegee,SIAC,P,Jr.,65.1,324.0,4.99,118.0,1.01,13.2,12.2,1.12
Ryan Morrow,Tuskegee,SIAC,P,Jr.,27.1,143.0,5.04,117.0,5.53,16.7,11.2,1.82
Marcus Champagne,Upper Iowa,GLVC,P,Jr.,22.6,114.0,5.84,101.0,3.59,16.8,13.2,2.86
Tyler Glowacki,Upper Iowa,GLVC,P,Jr.,22.0,117.0,5.04,117.0,7.56,21.4,13.8,1.88
Dylan Hesch,Upper Iowa,GLVC,P,So.,20.2,96.0,4.78,123.0,7.1,16.8,9.7,2.17
Isaiah Maes,Upper Iowa,GLVC,P,Sr.,45.1,219.0,5.62,105.0,6.69,15.7,9.0,3.4
Thane Meiners,Upper Iowa,GLVC,P,Sr.,10.9,50.0,4.64,127.0,7.17,18.5,11.3,1.9
Gabe Olson,Upper Iowa,GLVC,P,Sr.,23.8,124.0,5.52,107.0,5.78,18.5,12.7,2.64
Cameron Powell,Upper Iowa,GLVC,P,Jr.,11.1,72.0,6.42,92.0,5.22,17.8,12.6,2.85
JJ Vargas,Upper Iowa,GLVC,P,Sr.,11.0,55.0,4.94,119.0,7.92,18.3,10.4,2.51
Brock Zimmer,Upper Iowa,GLVC,P,Sr.,32.0,169.0,7.11,83.0,7.38,19.2,11.8,5.29
Keaton Fuller,Valdosta St.,Gulf South,P,Sr.,17.2,82.0,5.17,114.0,8.69,19.7,11.0,2.87
Trey Jackson,Valdosta St.,Gulf South,P,Sr.,20.0,97.0,5.84,101.0,5.22,17.4,12.2,3.25
Drake LaRoche,Valdosta St.,Gulf South,P,Sr.,66.1,292.0,4.78,123.0,8.4,16.0,7.6,2.91
Hayden Sottile,Valdosta St.,Gulf South,P,Jr.,14.1,69.0,4.99,118.0,9.97,20.1,10.1,2.89
Preston Wetherell,Valdosta St.,Gulf South,P,Sr.,15.1,67.0,4.7,125.0,5.77,16.6,10.9,1.93
Preston Branzelle,Virginia St.,DII Independent,P,Jr.,33.0,175.0,5.61,105.0,1.15,14.9,13.7,1.88
Chalres Jones,Virginia St.,DII Independent,P,Jr.,22.2,140.0,5.79,102.0,4.46,16.8,12.3,2.18
DeCarlos Nora III,Virginia St.,DII Independent,P,Jr.,17.1,91.0,4.95,119.0,5.34,17.1,11.7,1.79
Gavin Stevens,Virginia St.,DII Independent,P,Jr.,42.8,204.0,4.38,134.0,6.47,17.6,11.1,1.33
Nick Baker,Wayne St. (MI),GLIAC,P,Jr.,31.2,144.0,4.78,123.0,6.66,17.1,10.4,2.15
Will DeMasse,Wayne St. (MI),GLIAC,P,Jr.,58.1,275.0,5.07,116.0,4.0,14.6,10.6,2.19
Ethan Getting,Wayne St. (MI),GLIAC,P,Sr.,28.1,129.0,3.8,155.0,10.56,24.7,14.2,0.87
Braylon Laroo,Wayne St. (MI),GLIAC,P,So.,30.2,136.0,4.29,137.0,7.29,16.9,9.6,1.62
TJ McAllister,Wayne St. (MI),GLIAC,P,Sr.,20.0,96.0,5.77,102.0,5.79,16.8,11.0,3.49
Macio Miller,Wayne St. (MI),GLIAC,P,Sr.,35.1,173.0,3.94,149.0,7.56,18.6,11.1,0.69
Gavin Nash,Wayne St. (MI),GLIAC,P,So.,16.1,79.0,4.36,135.0,8.31,18.5,10.2,1.65
Gabe Nazelli,Wayne St. (MI),GLIAC,P,Sr.,57.1,272.0,4.36,135.0,5.27,16.1,10.8,1.13
