Name,Team,Conference,Position,Class,PA,AVG,OBP,SLG,WOBA,1B,2B,3B,HR,HBP,K%,BB%
Malachi Hayes,N.C. Wesleyan,USA South,UT,So.,135.0,0.284,0.385,0.371,0.362,26.0,5.0,1.0,1.0,4.0,15.4,11.1
Sam Johnson,N.C. Wesleyan,USA South,UT,Jr.,24.0,0.284,0.373,0.332,0.35,5.0,1.0,0.0,0.0,1.0,16.1,8.6
Seth Jones,N.C. Wesleyan,USA South,C,Sr.,125.0,0.294,0.407,0.427,0.397,21.0,7.0,2.0,1.0,4.0,21.8,12.8
Colby Lewis,N.C. Wesleyan,USA South,UT,So.,69.0,0.25,0.348,0.301,0.346,12.0,3.0,0.0,0.0,2.0,17.6,10.7
Maison Nance,N.C. Wesleyan,USA South,INF,Jr.,167.0,0.269,0.382,0.389,0.359,26.0,9.0,1.0,2.0,4.0,16.2,13.2
Jacob Trivette,N.C. Wesleyan,USA South,C,So.,138.0,0.288,0.391,0.466,0.408,22.0,7.0,1.0,4.0,6.0,18.9,10.4
Brady Williams,N.C. Wesleyan,USA South,INF,So.,134.0,0.284,0.381,0.371,0.365,26.0,5.0,1.0,1.0,5.0,16.1,9.8
Aydin Zimmerman,N.C. Wesleyan,USA South,INF,Sr.,47.0,0.244,0.34,0.293,0.354,8.0,2.0,0.0,0.0,1.0,19.0,10.8
Jackson Bland,North Central (IL),CCIW,INF,Jr.,192.0,0.315,0.422,0.432,0.408,38.0,9.0,2.0,2.0,8.0,18.0,11.4
Peyton Burgh,North Central (IL),CCIW,OF,Sr.,118.0,0.274,0.372,0.411,0.361,20.0,4.0,2.0,2.0,4.0,23.4,9.9
Caleb Coberley,North Central (IL),CCIW,OF,Jr.,127.0,0.279,0.387,0.372,0.372,23.0,5.0,1.0,1.0,4.0,17.6,11.9
Braeden Groszek,North Central (IL),CCIW,INF,So.,10.0,0.222,0.3,0.222,0.376,2.0,0.0,0.0,0.0,0.0,17.3,10.8
Andre Medina,North Central (IL),CCIW,C,So.,53.0,0.267,0.377,0.378,0.366,9.0,2.0,0.0,1.0,2.0,18.3,11.4
Frankie Valli,North Central (IL),CCIW,UT,Jr.,34.0,0.245,0.358,0.315,0.36,5.0,2.0,0.0,0.0,1.0,22.1,11.5
Parker Wyatt,North Central (IL),CCIW,OF,Jr.,148.0,0.32,0.412,0.523,0.411,27.0,7.0,2.0,5.0,5.0,16.1,10.0
Yuhki Yamada,North Central (IL),CCIW,UT,Jr.,74.0,0.28,0.377,0.326,0.37,15.0,3.0,0.0,0.0,2.0,17.4,10.6
Owen Ziaja,North Central (IL),CCIW,INF,So.,58.0,0.28,0.379,0.4,0.378,10.0,3.0,0.0,1.0,2.0,15.8,10.4
John Greenwood,North Park,CCIW,INF,So.,30.0,0.231,0.333,0.269,0.381,5.0,1.0,0.0,0.0,1.0,16.3,11.0
Rylan Kawakami,North Park,CCIW,INF,Sr.,147.0,0.287,0.374,0.396,0.36,28.0,6.0,1.0,2.0,4.0,18.5,9.5
Rylan Li,North Park,CCIW,OF,Jr.,23.0,0.265,0.393,0.318,0.366,4.0,1.0,0.0,0.0,1.0,17.1,11.7
Vincent Marvucic,North Park,CCIW,OF,So.,145.0,0.29,0.393,0.403,0.383,27.0,6.0,1.0,2.0,8.0,15.2,8.8
Reyn Matsuzaki,North Park,CCIW,C,Jr.,127.0,0.309,0.385,0.485,0.39,24.0,6.0,1.0,4.0,4.0,19.1,7.8
Joseph Perona,North Park,CCIW,OF,Sr.,161.0,0.303,0.399,0.404,0.386,33.0,6.0,1.0,2.0,4.0,11.9,11.2
Enzo Vertucci,North Park,CCIW,INF,Jr.,110.0,0.274,0.373,0.4,0.361,19.0,4.0,1.0,2.0,3.0,16.7,10.8
Michael Davide Jr.,Norwich,Great Northeast,OF,So.,21.0,0.278,0.381,0.333,0.372,4.0,1.0,0.0,0.0,1.0,18.6,10.7
Alex DeTomasis,Norwich,Great Northeast,C,So.,67.0,0.281,0.388,0.386,0.371,12.0,3.0,0.0,1.0,2.0,16.5,12.6
Geffen Franus,Norwich,Great Northeast,OF,Sr.,133.0,0.306,0.384,0.476,0.402,22.0,10.0,2.0,2.0,3.0,18.0,9.4
Dillan Garza,Norwich,Great Northeast,INF,Jr.,99.0,0.252,0.343,0.332,0.323,17.0,4.0,0.0,1.0,3.0,20.1,9.0
Trevor Lussier,Norwich,Great Northeast,C,Sr.,33.0,0.282,0.39,0.353,0.396,6.0,2.0,0.0,0.0,1.0,18.4,11.2
Isaac Maldonado,Norwich,Great Northeast,C,Jr.,91.0,0.298,0.406,0.388,0.397,18.0,4.0,0.0,1.0,3.0,15.3,12.4
Jack Medhurst,Norwich,Great Northeast,OF,Sr.,29.0,0.251,0.38,0.293,0.348,5.0,1.0,0.0,0.0,1.0,20.3,12.3
John O'Connor,Norwich,Great Northeast,INF,Sr.,90.0,0.273,0.378,0.39,0.355,15.0,4.0,1.0,1.0,3.0,20.3,11.5
Kevin Ohlsen,Norwich,Great Northeast,INF,Sr.,84.0,0.226,0.346,0.268,0.33,13.0,3.0,0.0,0.0,5.0,18.6,9.7
Jon Ringer,Norwich,Great Northeast,INF,So.,71.0,0.268,0.382,0.369,0.352,12.0,3.0,0.0,1.0,2.0,16.2,13.3
Michael Sabastenanski,Norwich,Great Northeast,C,Sr.,65.0,0.297,0.383,0.401,0.36,13.0,3.0,0.0,1.0,2.0,19.2,8.7
Kyle Tanis,Norwich,Great Northeast,INF,Jr.,14.0,0.333,0.429,0.417,0.38,3.0,1.0,0.0,0.0,1.0,16.7,10.6
Kyle Baxt,Oberlin,NCAC,INF,Jr.,161.0,0.347,0.416,0.52,0.429,36.0,8.0,1.0,5.0,4.0,11.2,8.1
Alex Gaetano,Oberlin,NCAC,INF,Sr.,12.0,0.262,0.321,0.35,0.373,2.0,1.0,0.0,0.0,0.0,17.3,10.6
Brady Groves,Oberlin,NCAC,OF,Jr.,165.0,0.313,0.4,0.445,0.391,32.0,9.0,2.0,2.0,5.0,16.5,9.5
Nik Mezzanotte,Oberlin,NCAC,C,Sr.,54.0,0.27,0.35,0.373,0.359,10.0,2.0,0.0,1.0,1.0,15.7,9.9
Matthew Ruttkay,Oberlin,NCAC,UT,So.,20.0,0.294,0.4,0.353,0.373,4.0,1.0,0.0,0.0,1.0,18.4,10.4
Anton Shelton,Oberlin,NCAC,C,Sr.,75.0,0.241,0.372,0.289,0.352,12.0,3.0,0.0,0.0,3.0,16.3,13.1
Taylor Cann,Occidental,SCIAC,INF,Sr.,50.0,0.259,0.377,0.377,0.374,8.0,2.0,0.0,1.0,2.0,18.2,11.1
Alejandro Ducreux,Occidental,SCIAC,OF,So.,55.0,0.298,0.4,0.404,0.385,11.0,2.0,0.0,1.0,2.0,15.7,10.5
Benjamin Fitzgerald,Occidental,SCIAC,INF,So.,62.0,0.282,0.386,0.395,0.365,11.0,3.0,0.0,1.0,3.0,15.1,10.2
Nicholas Gonzalez,Occidental,SCIAC,INF,Sr.,105.0,0.247,0.391,0.33,0.357,16.0,4.0,0.0,1.0,6.0,16.2,13.2
Nathan Goodman,Occidental,SCIAC,INF,Jr.,20.0,0.294,0.4,0.353,0.363,4.0,1.0,0.0,0.0,1.0,18.6,10.3
Charlie Karlovic,Occidental,SCIAC,C,So.,18.0,0.267,0.389,0.333,0.374,3.0,1.0,0.0,0.0,1.0,17.2,11.1
Tyler Kubo,Occidental,SCIAC,OF,Jr.,105.0,0.272,0.389,0.385,0.363,17.0,5.0,1.0,1.0,4.0,17.6,12.4
Daniel Major,Occidental,SCIAC,INF,Sr.,93.0,0.247,0.344,0.321,0.333,16.0,3.0,0.0,1.0,3.0,16.6,10.0
Mateo Morales,Occidental,SCIAC,C,So.,45.0,0.289,0.4,0.421,0.364,8.0,2.0,0.0,1.0,2.0,17.0,11.1
Thomas Munch,Occidental,SCIAC,C,Jr.,157.0,0.297,0.413,0.479,0.405,26.0,7.0,1.0,5.0,5.0,15.9,13.6
Griffen Rogers,Occidental,SCIAC,UT,So.,111.0,0.278,0.369,0.371,0.358,21.0,4.0,1.0,1.0,3.0,18.4,9.8
Logan Rooney,Occidental,SCIAC,C,Sr.,63.0,0.256,0.398,0.354,0.361,10.0,2.0,0.0,1.0,4.0,17.8,12.5
Ben Rutkin,Occidental,SCIAC,OF,Sr.,76.0,0.244,0.344,0.336,0.344,12.0,3.0,0.0,1.0,2.0,19.7,10.5
Devin Sarkine,Occidental,SCIAC,INF,Jr.,42.0,0.25,0.357,0.306,0.355,7.0,2.0,0.0,0.0,2.0,20.2,9.3
Anthony Sereno,Occidental,SCIAC,INF,So.,73.0,0.274,0.384,0.371,0.373,13.0,3.0,0.0,1.0,2.0,18.4,12.4
Tommy Woods,Occidental,SCIAC,INF,Jr.,34.0,0.24,0.351,0.274,0.37,6.0,1.0,0.0,0.0,1.0,16.9,11.4
Chase Armstrong,Ohio Northern,OAC,INF,Sr.,182.0,0.287,0.412,0.514,0.417,24.0,11.0,1.0,7.0,7.0,15.6,13.9
Kyle Callahan,Ohio Northern,OAC,UT,Jr.,105.0,0.296,0.41,0.444,0.397,18.0,5.0,1.0,2.0,3.0,16.7,13.8
Caleb Click,Ohio Northern,OAC,C,Jr.,50.0,0.279,0.38,0.395,0.366,9.0,2.0,0.0,1.0,2.0,17.1,10.6
Aslyn Farinelli,Ohio Northern,OAC,UT,So.,25.0,0.238,0.36,0.286,0.384,4.0,1.0,0.0,0.0,1.0,18.1,10.6
Brock Kuhn,Ohio Northern,OAC,INF,So.,10.0,0.222,0.3,0.222,0.379,2.0,0.0,0.0,0.0,0.0,17.3,11.1
Kyler Lapp,Ohio Northern,OAC,C,Jr.,186.0,0.308,0.408,0.433,0.396,35.0,10.0,2.0,2.0,8.0,11.5,10.2
Charlie Oakleaf,Ohio Northern,OAC,C,So.,89.0,0.286,0.382,0.403,0.376,16.0,4.0,1.0,1.0,3.0,15.9,10.4
Zane Pratt,Ohio Northern,OAC,INF,Jr.,101.0,0.287,0.408,0.395,0.362,18.0,4.0,1.0,1.0,3.0,11.5,13.5
Robbie Reed,Ohio Northern,OAC,INF,Sr.,161.0,0.284,0.373,0.348,0.351,33.0,6.0,0.0,1.0,6.0,12.7,8.5
Evan Russ,Ohio Northern,OAC,UT,Jr.,153.0,0.277,0.367,0.397,0.364,26.0,8.0,1.0,2.0,4.0,16.8,9.7
Carter Swanson,Ohio Northern,OAC,INF,So.,16.0,0.308,0.438,0.385,0.383,3.0,1.0,0.0,0.0,1.0,16.7,10.6
Jack Bates,Ohio Wesleyan,NCAC,OF,Sr.,58.0,0.244,0.361,0.284,0.345,10.0,2.0,0.0,0.0,4.0,14.8,9.2
Josh Bercaw,Ohio Wesleyan,NCAC,INF,Jr.,75.0,0.258,0.387,0.355,0.364,12.0,3.0,0.0,1.0,3.0,17.4,13.3
Austin Biggin,Ohio Wesleyan,NCAC,OF,So.,13.0,0.25,0.308,0.333,0.373,2.0,1.0,0.0,0.0,0.0,16.9,10.7
Myles Foy,Ohio Wesleyan,NCAC,INF,Jr.,16.0,0.308,0.438,0.385,0.382,3.0,1.0,0.0,0.0,1.0,18.4,10.9
Luke Johnson,Ohio Wesleyan,NCAC,OF,Jr.,96.0,0.272,0.363,0.379,0.338,17.0,4.0,1.0,1.0,2.0,19.8,9.9
Michael Malone,Ohio Wesleyan,NCAC,INF,Jr.,66.0,0.248,0.351,0.283,0.353,12.0,2.0,0.0,0.0,2.0,16.4,11.1
Colton Moone,Ohio Wesleyan,NCAC,OF,Sr.,77.0,0.274,0.379,0.32,0.352,15.0,3.0,0.0,0.0,2.0,13.0,11.4
Blake Pettit,Ohio Wesleyan,NCAC,INF,Sr.,39.0,0.229,0.308,0.286,0.326,6.0,2.0,0.0,0.0,1.0,16.6,8.1
Alex Snyder,Ohio Wesleyan,NCAC,C,Sr.,98.0,0.259,0.388,0.383,0.375,15.0,4.0,0.0,2.0,7.0,12.8,10.6
Matt Spencer,Ohio Wesleyan,NCAC,OF,Sr.,79.0,0.272,0.355,0.329,0.353,15.0,4.0,0.0,0.0,2.0,14.2,9.4
Carter Vilevac,Ohio Wesleyan,NCAC,C,Sr.,79.0,0.298,0.404,0.432,0.378,14.0,4.0,1.0,1.0,2.0,19.0,12.7
Zane Vitense,Ohio Wesleyan,NCAC,INF,Sr.,139.0,0.33,0.402,0.41,0.385,34.0,5.0,1.0,1.0,4.0,11.2,8.2
Aidan Weir,Ohio Wesleyan,NCAC,C,Jr.,63.0,0.224,0.335,0.28,0.32,9.0,3.0,0.0,0.0,2.0,21.1,10.5
Jose Duran,Old Westbury,Skyline,INF,So.,16.0,0.308,0.438,0.385,0.382,3.0,1.0,0.0,0.0,1.0,16.7,11.5
Ricky Fasitta,Old Westbury,Skyline,INF,So.,101.0,0.295,0.386,0.443,0.385,18.0,5.0,1.0,2.0,3.0,16.2,10.1
Zach Horowitz,Old Westbury,Skyline,C,Jr.,39.0,0.276,0.388,0.429,0.37,6.0,2.0,0.0,1.0,1.0,21.3,12.6
Nick Mace,Old Westbury,Skyline,OF,Jr.,44.0,0.263,0.364,0.316,0.388,8.0,2.0,0.0,0.0,1.0,18.0,12.1
Sean Maddi,Old Westbury,Skyline,INF,Jr.,56.0,0.277,0.393,0.383,0.357,10.0,2.0,0.0,1.0,2.0,15.2,12.0
Nick Miller,Old Westbury,Skyline,C,So.,36.0,0.293,0.392,0.358,0.394,7.0,2.0,0.0,0.0,1.0,19.1,10.1
JJ Palumbo,Old Westbury,Skyline,INF,So.,123.0,0.299,0.39,0.43,0.377,23.0,6.0,1.0,2.0,4.0,14.6,10.0
Dean Pasolini,Old Westbury,Skyline,OF,So.,14.0,0.25,0.357,0.333,0.368,2.0,1.0,0.0,0.0,1.0,18.4,10.3
Michael Petrucelly,Old Westbury,Skyline,INF,Sr.,115.0,0.303,0.399,0.575,0.421,16.0,7.0,1.0,6.0,3.0,19.4,11.0
James Reilly,Old Westbury,Skyline,OF,Sr.,39.0,0.265,0.359,0.324,0.364,7.0,2.0,0.0,0.0,1.0,19.8,10.2
Angelo Velez,Old Westbury,Skyline,INF,So.,84.0,0.278,0.381,0.375,0.379,15.0,4.0,0.0,1.0,3.0,17.1,11.0
Don Whalen,Old Westbury,Skyline,INF,Jr.,54.0,0.301,0.392,0.43,0.384,10.0,3.0,0.0,1.0,1.0,17.1,11.6
Braden Abbott,Olivet,Michigan Intercol. Ath. Assn.,INF,Sr.,83.0,0.288,0.374,0.343,0.366,17.0,4.0,0.0,0.0,2.0,13.1,10.2
Austin Alflen,Olivet,Michigan Intercol. Ath. Assn.,INF,Jr.,138.0,0.287,0.39,0.397,0.367,26.0,5.0,1.0,2.0,7.0,19.5,9.2
Nate Droste,Olivet,Michigan Intercol. Ath. Assn.,INF,Sr.,78.0,0.261,0.347,0.305,0.32,15.0,3.0,0.0,0.0,2.0,24.9,8.4
Tyler Duncan,Olivet,Michigan Intercol. Ath. Assn.,OF,Sr.,121.0,0.28,0.364,0.477,0.377,18.0,7.0,1.0,4.0,3.0,24.9,8.9
Tyler Hall,Olivet,Michigan Intercol. Ath. Assn.,INF,Sr.,52.0,0.239,0.327,0.283,0.334,9.0,2.0,0.0,0.0,2.0,22.5,8.5
Mikey Kuzara,Olivet,Michigan Intercol. Ath. Assn.,C,Sr.,74.0,0.239,0.352,0.286,0.341,12.0,3.0,0.0,0.0,3.0,15.2,10.7
Isaac Moore,Olivet,Michigan Intercol. Ath. Assn.,INF,Sr.,82.0,0.259,0.368,0.345,0.342,14.0,3.0,0.0,1.0,3.0,21.4,11.5
Brody Parten,Olivet,Michigan Intercol. Ath. Assn.,INF,Sr.,42.0,0.275,0.378,0.413,0.347,7.0,2.0,0.0,1.0,2.0,21.8,8.6
Owen Smith,Olivet,Michigan Intercol. Ath. Assn.,OF,Sr.,29.0,0.242,0.347,0.282,0.334,5.0,1.0,0.0,0.0,1.0,20.9,10.2
Nick Stokan,Olivet,Michigan Intercol. Ath. Assn.,OF,Sr.,32.0,0.214,0.312,0.25,0.353,5.0,1.0,0.0,0.0,1.0,22.2,10.6
EJ Suggitt,Olivet,Michigan Intercol. Ath. Assn.,UT,Jr.,94.0,0.284,0.383,0.407,0.372,16.0,5.0,1.0,1.0,3.0,18.0,10.7
Gavin Carlucci,SUNY Oneonta,SUNYAC,OF,Sr.,15.0,0.308,0.4,0.385,0.361,3.0,1.0,0.0,0.0,0.0,16.6,10.4
Sean Clinton,SUNY Oneonta,SUNYAC,UT,Jr.,22.0,0.266,0.367,0.32,0.351,4.0,1.0,0.0,0.0,1.0,17.4,9.7
Ryan Cronin,SUNY Oneonta,SUNYAC,INF,So.,177.0,0.308,0.39,0.449,0.387,34.0,9.0,2.0,3.0,5.0,16.3,8.9
Brendan Duffy,SUNY Oneonta,SUNYAC,OF,Sr.,82.0,0.262,0.38,0.408,0.373,11.0,5.0,1.0,1.0,3.0,21.2,11.8
Travis Gfrerer,SUNY Oneonta,SUNYAC,INF,So.,31.0,0.231,0.355,0.269,0.367,5.0,1.0,0.0,0.0,1.0,18.0,11.3
Nick Jacoby,SUNY Oneonta,SUNYAC,INF,Sr.,140.0,0.301,0.401,0.435,0.392,26.0,6.0,2.0,2.0,7.0,20.0,9.6
Anthony Loia,SUNY Oneonta,SUNYAC,OF,Sr.,19.0,0.25,0.368,0.312,0.364,3.0,1.0,0.0,0.0,1.0,18.5,10.3
Joseph Monserrat,SUNY Oneonta,SUNYAC,INF,So.,151.0,0.28,0.404,0.368,0.379,27.0,6.0,1.0,1.0,9.0,14.8,11.4
Matt Sandoval,SUNY Oneonta,SUNYAC,C,Sr.,44.0,0.233,0.321,0.284,0.328,7.0,2.0,0.0,0.0,1.0,17.3,9.7
Ricky Fasitta,Oswego St.,SUNYAC,OF,Jr.,101.0,0.295,0.386,0.443,0.385,18.0,5.0,1.0,2.0,3.0,16.2,10.1
Thomas Harrington,Oswego St.,SUNYAC,INF,So.,97.0,0.301,0.402,0.41,0.381,19.0,4.0,1.0,1.0,3.0,15.5,11.4
Jake Lukaswiecz,Oswego St.,SUNYAC,INF,Sr.,27.0,0.217,0.332,0.26,0.357,4.0,1.0,0.0,0.0,1.0,29.0,11.0
Brendan Mair,Oswego St.,SUNYAC,C,Sr.,96.0,0.313,0.385,0.441,0.371,19.0,6.0,1.0,1.0,3.0,16.9,6.9
Emil Sander,Oswego St.,SUNYAC,OF,Sr.,79.0,0.254,0.367,0.329,0.347,14.0,2.0,0.0,1.0,3.0,15.5,11.5
Braylon Boggs,Otterbein,OAC,INF,So.,42.0,0.297,0.381,0.432,0.369,8.0,2.0,0.0,1.0,1.0,16.6,10.6
Caleb Bond,Otterbein,OAC,OF,Sr.,21.0,0.294,0.429,0.353,0.375,4.0,1.0,0.0,0.0,1.0,16.6,12.4
Adam Cooper,Otterbein,OAC,UT,Sr.,42.0,0.267,0.353,0.401,0.375,7.0,2.0,0.0,1.0,1.0,17.8,10.6
JT Gels,Otterbein,OAC,INF,So.,69.0,0.254,0.362,0.356,0.361,11.0,3.0,0.0,1.0,3.0,17.5,10.4
Nolan James,Otterbein,OAC,UT,Jr.,103.0,0.318,0.417,0.5,0.421,19.0,5.0,1.0,3.0,4.0,16.8,10.8
Calvin Mabry,Otterbein,OAC,OF,So.,109.0,0.274,0.367,0.368,0.362,20.0,4.0,1.0,1.0,3.0,18.5,9.9
Daniel Uhl,Otterbein,OAC,INF,So.,105.0,0.261,0.352,0.402,0.351,16.0,5.0,1.0,2.0,3.0,21.2,9.5
Alex Baeta,Elms,Great Northeast,C,So.,51.0,0.295,0.392,0.409,0.379,10.0,2.0,0.0,1.0,2.0,16.7,10.4
Nason Busca,Elms,Great Northeast,OF,Sr.,71.0,0.317,0.423,0.483,0.405,13.0,4.0,0.0,2.0,3.0,16.0,11.0
Andrew Ciaglo,Elms,Great Northeast,INF,Jr.,117.0,0.28,0.385,0.38,0.351,21.0,5.0,1.0,1.0,5.0,17.3,10.3
Brycen Diaz,Elms,Great Northeast,UT,So.,116.0,0.277,0.371,0.416,0.36,19.0,6.0,1.0,2.0,5.0,17.7,9.0
Jayden Maynard,Elms,Great Northeast,UT,Jr.,72.0,0.27,0.361,0.397,0.35,12.0,3.0,1.0,1.0,2.0,19.8,9.4
Jacob Perez,Elms,Great Northeast,INF,Jr.,54.0,0.255,0.352,0.362,0.363,9.0,2.0,0.0,1.0,2.0,16.5,9.7
Chase Prestia,Elms,Great Northeast,INF,Sr.,69.0,0.273,0.379,0.324,0.349,13.0,3.0,0.0,0.0,2.0,17.4,11.5
Noah Scanlon-Dean,Elms,Great Northeast,OF,Sr.,16.0,0.308,0.438,0.385,0.372,3.0,1.0,0.0,0.0,1.0,20.6,10.2
Tyler Banks,Penn St.-Behrend,AMCC,OF,Jr.,25.0,0.284,0.398,0.332,0.385,5.0,1.0,0.0,0.0,1.0,18.2,11.0
Dylan Barnes,Penn St.-Behrend,AMCC,INF,Jr.,187.0,0.297,0.379,0.412,0.382,35.0,11.0,1.0,2.0,3.0,12.7,10.4
Tyler Burick,Penn St.-Behrend,AMCC,INF,So.,133.0,0.298,0.398,0.43,0.387,24.0,7.0,1.0,2.0,5.0,15.9,10.2
Paul Connolly,Penn St.-Behrend,AMCC,C,Sr.,31.0,0.222,0.323,0.259,0.355,5.0,1.0,0.0,0.0,1.0,18.4,11.1
Adam Cooper,Penn St.-Behrend,AMCC,C,Jr.,42.0,0.267,0.353,0.401,0.375,7.0,2.0,0.0,1.0,1.0,17.8,10.6
Spencer Deitz,Penn St.-Behrend,AMCC,OF,Jr.,82.0,0.3,0.402,0.343,0.403,18.0,3.0,0.0,0.0,2.0,15.7,12.8
David Gibson,Penn St.-Behrend,AMCC,INF,Jr.,120.0,0.315,0.4,0.429,0.399,26.0,4.0,1.0,2.0,4.0,16.8,9.5
Silvio Ionadi,Penn St.-Behrend,AMCC,INF,Sr.,176.0,0.325,0.444,0.491,0.433,31.0,11.0,2.0,3.0,10.0,14.6,12.1
Thomas Nicely,Penn St.-Behrend,AMCC,C,Sr.,104.0,0.313,0.431,0.405,0.404,21.0,5.0,0.0,1.0,4.0,11.8,13.3
Danny Pedersen,Penn St.-Behrend,AMCC,INF,So.,14.0,0.25,0.357,0.333,0.376,2.0,1.0,0.0,0.0,0.0,17.4,11.3
Hank Shaffer,Penn St.-Behrend,AMCC,OF,Jr.,98.0,0.291,0.407,0.401,0.396,17.0,6.0,0.0,1.0,3.0,16.1,13.6
Cayden Turner,Penn St.-Behrend,AMCC,OF,So.,115.0,0.31,0.4,0.42,0.387,23.0,6.0,1.0,1.0,3.0,13.9,10.7
Jacob Wessel,Penn St.-Behrend,AMCC,OF,Jr.,22.0,0.273,0.403,0.327,0.369,4.0,1.0,0.0,0.0,1.0,16.3,11.8
Jonathan Beale,Plattsburgh St.,SUNYAC,INF,Jr.,35.0,0.256,0.341,0.384,0.39,6.0,1.0,0.0,1.0,1.0,16.3,9.5
Austin Caldwell,Plattsburgh St.,SUNYAC,INF,Jr.,76.0,0.287,0.381,0.378,0.369,15.0,3.0,0.0,1.0,3.0,17.5,8.7
Bostyn Duquette,Plattsburgh St.,SUNYAC,UT,Sr.,11.0,0.2,0.273,0.2,0.388,2.0,0.0,0.0,0.0,0.0,15.8,12.6
Luciano Fiorello,Plattsburgh St.,SUNYAC,OF,Jr.,18.0,0.267,0.389,0.333,0.362,3.0,1.0,0.0,0.0,1.0,16.4,10.4
Ryan Hart,Plattsburgh St.,SUNYAC,OF,Sr.,15.0,0.346,0.481,0.433,0.366,3.0,1.0,0.0,0.0,1.0,19.1,10.7
Frankie Kowal,Plattsburgh St.,SUNYAC,OF,Jr.,34.0,0.325,0.446,0.506,0.39,6.0,2.0,0.0,1.0,2.0,20.5,10.8
Tyler Martin,Plattsburgh St.,SUNYAC,INF,Jr.,19.0,0.254,0.373,0.317,0.36,3.0,1.0,0.0,0.0,1.0,18.8,9.9
Jackson Pam,Plattsburgh St.,SUNYAC,OF,Jr.,17.0,0.277,0.401,0.346,0.362,3.0,1.0,0.0,0.0,1.0,16.1,12.0
Michael Piccirillo,Plattsburgh St.,SUNYAC,INF,Jr.,49.0,0.293,0.408,0.415,0.389,9.0,2.0,0.0,1.0,2.0,16.0,12.7
Colin Ross,Plattsburgh St.,SUNYAC,OF,Sr.,98.0,0.333,0.449,0.556,0.439,18.0,4.0,1.0,4.0,4.0,18.3,13.4
Ian Warren,Plattsburgh St.,SUNYAC,C,Jr.,23.0,0.257,0.384,0.309,0.368,4.0,1.0,0.0,0.0,1.0,16.9,12.9
Ray Campbell,Plymouth St.,Little East,C,Jr.,43.0,0.306,0.419,0.528,0.415,7.0,2.0,0.0,2.0,2.0,18.0,10.9
Anthony Cooley,Plymouth St.,Little East,C,So.,30.0,0.231,0.333,0.269,0.376,5.0,1.0,0.0,0.0,1.0,18.7,10.1
Andrew Faherty,Plymouth St.,Little East,C,Sr.,41.0,0.278,0.366,0.417,0.374,7.0,2.0,0.0,1.0,1.0,16.2,9.0
Chris Faherty,Plymouth St.,Little East,OF,Sr.,38.0,0.274,0.37,0.334,0.355,7.0,2.0,0.0,0.0,1.0,14.8,11.2
Brendan Flynn,Plymouth St.,Little East,INF,Sr.,120.0,0.271,0.393,0.412,0.371,18.0,6.0,1.0,2.0,6.0,16.4,11.6
Ryan Morgado,Plymouth St.,Little East,INF,Jr.,18.0,0.275,0.399,0.344,0.372,3.0,1.0,0.0,0.0,1.0,17.1,12.5
Sam Salvi,Plymouth St.,Little East,OF,Jr.,121.0,0.279,0.38,0.375,0.364,22.0,5.0,1.0,1.0,5.0,18.6,9.9
Josh Worthington,Plymouth St.,Little East,UT,Jr.,97.0,0.298,0.414,0.447,0.395,17.0,4.0,1.0,2.0,4.0,16.9,11.9
Cooper Berry,Pomona-Pitzer,SCIAC,INF,So.,161.0,0.291,0.392,0.487,0.395,24.0,10.0,1.0,5.0,8.0,18.9,9.0
Tanner Degrazia,Pomona-Pitzer,SCIAC,INF,Sr.,96.0,0.266,0.397,0.444,0.395,13.0,5.0,0.0,3.0,6.0,22.4,11.3
Jack Gold,Pomona-Pitzer,SCIAC,UT,Jr.,220.0,0.312,0.459,0.596,0.462,29.0,12.0,2.0,11.0,13.0,16.9,15.6
Kai Gonzaga,Pomona-Pitzer,SCIAC,OF,So.,14.0,0.25,0.357,0.333,0.385,2.0,1.0,0.0,0.0,0.0,17.4,11.0
Mason Green,Pomona-Pitzer,SCIAC,UT,So.,11.0,0.3,0.364,0.4,0.372,2.0,1.0,0.0,0.0,0.0,17.9,10.4
Sammy Lee,Pomona-Pitzer,SCIAC,C,Jr.,130.0,0.27,0.377,0.387,0.361,22.0,5.0,1.0,2.0,7.0,17.8,9.6
George Nahabedian,Pomona-Pitzer,SCIAC,INF,Sr.,32.0,0.217,0.316,0.253,0.334,5.0,1.0,0.0,0.0,1.0,19.9,10.8
Greg Pierantoni,Pomona-Pitzer,SCIAC,UT,Jr.,233.0,0.302,0.395,0.431,0.388,43.0,13.0,2.0,3.0,12.0,13.5,8.2
James Quintero,Pomona-Pitzer,SCIAC,INF,So.,14.0,0.273,0.429,0.364,0.373,2.0,1.0,0.0,0.0,1.0,17.8,11.0
Peter Savas,Pomona-Pitzer,SCIAC,C,Sr.,50.0,0.261,0.379,0.332,0.365,8.0,3.0,0.0,0.0,2.0,19.0,12.3
Lateef Wakil,Pomona-Pitzer,SCIAC,OF,Sr.,108.0,0.247,0.379,0.359,0.377,16.0,4.0,0.0,2.0,7.0,16.5,11.1
Justin Zerger,Pomona-Pitzer,SCIAC,UT,So.,33.0,0.31,0.394,0.483,0.381,6.0,2.0,0.0,1.0,1.0,17.9,10.0
Josh Bayless,Principia,SLIAC,INF,Jr.,65.0,0.253,0.367,0.361,0.36,10.0,3.0,0.0,1.0,2.0,24.2,12.1
