Name,Team,Conference,Position,Class,PA,AVG,OBP,SLG,WOBA,1B,2B,3B,HR,HBP,K%,BB%
Jessen West,Minot St.,NSIC,INF,Sr.,52.0,0.273,0.385,0.386,0.359,9.0,2.0,0.0,1.0,2.0,17.4,10.7
Michael Williamson,Minot St.,NSIC,INF,Sr.,153.0,0.312,0.379,0.478,0.386,31.0,6.0,1.0,5.0,4.0,21.5,7.4
Nolan Drossel,Sioux Falls,NSIC,OF,Jr.,132.0,0.276,0.363,0.362,0.333,25.0,5.0,1.0,1.0,4.0,14.2,8.8
William Edwards,Sioux Falls,NSIC,OF,Sr.,134.0,0.289,0.396,0.465,0.391,22.0,6.0,1.0,4.0,3.0,20.1,12.9
Mitch Iliff,Sioux Falls,NSIC,INF,Jr.,171.0,0.32,0.416,0.511,0.418,30.0,11.0,1.0,5.0,6.0,21.1,10.6
Carson Jager,Sioux Falls,NSIC,OF,Jr.,47.0,0.268,0.362,0.415,0.353,7.0,3.0,0.0,1.0,1.0,20.7,11.0
Justin Johnson,Sioux Falls,NSIC,C,Sr.,206.0,0.281,0.379,0.45,0.38,33.0,10.0,1.0,6.0,8.0,20.1,9.9
Drew Miller,Sioux Falls,NSIC,OF,Sr.,85.0,0.215,0.353,0.386,0.35,9.0,3.0,0.0,3.0,3.0,28.4,13.9
Caden Ransom,Sioux Falls,NSIC,C,So.,23.0,0.263,0.391,0.316,0.381,4.0,1.0,0.0,0.0,1.0,18.3,11.2
Myles Rees,Sioux Falls,NSIC,UT,Jr.,47.0,0.25,0.362,0.375,0.36,7.0,2.0,0.0,1.0,2.0,21.5,11.0
Casey Sehr,Sioux Falls,NSIC,INF,Jr.,26.0,0.227,0.346,0.273,0.367,4.0,1.0,0.0,0.0,1.0,17.8,10.7
Dominic Vogel,Sioux Falls,NSIC,C,Sr.,271.0,0.296,0.395,0.395,0.374,53.0,12.0,1.0,3.0,7.0,15.0,11.3
Frank Vogel,Sioux Falls,NSIC,INF,Sr.,27.0,0.217,0.333,0.261,0.358,4.0,1.0,0.0,0.0,1.0,19.8,12.2
Jackson Yeager,Sioux Falls,NSIC,INF,Sr.,128.0,0.268,0.359,0.438,0.357,18.0,8.0,1.0,3.0,5.0,23.8,8.9
Jake Barker,Malone,G-MAC,UT,Jr.,159.0,0.261,0.34,0.409,0.341,25.0,7.0,1.0,4.0,4.0,21.1,7.9
Rafe Bonifay,Malone,G-MAC,OF,Jr.,82.0,0.278,0.366,0.375,0.362,15.0,4.0,0.0,1.0,2.0,18.5,10.3
Robert Gumino,Malone,G-MAC,INF,Jr.,86.0,0.236,0.36,0.319,0.336,13.0,3.0,0.0,1.0,4.0,22.9,11.7
Gino Lazzari,Malone,G-MAC,INF,Jr.,22.0,0.224,0.365,0.28,0.35,3.0,1.0,0.0,0.0,1.0,21.6,11.5
Doran Mast,Malone,G-MAC,INF,So.,102.0,0.281,0.373,0.382,0.364,19.0,4.0,1.0,1.0,3.0,16.2,10.2
Chris Munoz,Malone,G-MAC,C,Sr.,77.0,0.223,0.323,0.327,0.325,10.0,4.0,0.0,1.0,2.0,21.5,10.9
Ethan Petak,Malone,G-MAC,OF,Jr.,21.0,0.28,0.383,0.335,0.363,4.0,1.0,0.0,0.0,1.0,20.5,10.5
Charlie Roberts,Malone,G-MAC,OF,Jr.,66.0,0.264,0.364,0.369,0.337,11.0,3.0,0.0,1.0,2.0,23.5,10.8
Zach Root,Malone,G-MAC,UT,So.,16.0,0.308,0.438,0.385,0.377,3.0,1.0,0.0,0.0,1.0,18.4,10.8
Reilly Tyna,Malone,G-MAC,UT,Sr.,43.0,0.278,0.395,0.417,0.369,7.0,2.0,0.0,1.0,2.0,17.7,11.7
Tyler Butash,McKendree,GLVC,C,Jr.,25.0,0.286,0.4,0.476,0.369,4.0,1.0,0.0,1.0,1.0,20.1,10.3
Javy Garcia,McKendree,GLVC,INF,Sr.,145.0,0.305,0.386,0.586,0.417,22.0,7.0,1.0,9.0,3.0,24.4,9.7
Sage McMinn,McKendree,GLVC,INF,Sr.,179.0,0.327,0.447,0.578,0.445,30.0,8.0,1.0,9.0,7.0,19.5,14.2
Max Meuli,McKendree,GLVC,INF,Jr.,111.0,0.312,0.405,0.521,0.403,19.0,6.0,1.0,4.0,3.0,20.9,10.6
Gavin Noreus,McKendree,GLVC,INF,So.,39.0,0.265,0.359,0.412,0.352,6.0,2.0,0.0,1.0,1.0,19.0,9.8
Hunter Sherman,McKendree,GLVC,UT,Sr.,147.0,0.315,0.408,0.551,0.417,24.0,8.0,2.0,6.0,4.0,16.9,10.6
Noah Shuman,McKendree,GLVC,UT,Sr.,154.0,0.244,0.377,0.52,0.394,15.0,6.0,1.0,9.0,7.0,28.3,13.0
Brodey Acres,Walsh,G-MAC,INF,Sr.,218.0,0.304,0.39,0.435,0.39,41.0,12.0,2.0,3.0,6.0,16.6,9.7
Josh Algarin,Walsh,G-MAC,OF,Jr.,153.0,0.287,0.399,0.372,0.379,29.0,6.0,1.0,1.0,5.0,18.5,12.5
Kyle Benson,Walsh,G-MAC,OF,So.,20.0,0.235,0.35,0.294,0.365,3.0,1.0,0.0,0.0,1.0,19.1,10.4
Ryan Bruni,Walsh,G-MAC,C,So.,85.0,0.27,0.365,0.405,0.362,14.0,4.0,0.0,2.0,2.0,18.5,10.4
Brandon Hire,Walsh,G-MAC,INF,Sr.,100.0,0.261,0.379,0.345,0.349,17.0,4.0,0.0,1.0,3.0,19.3,13.1
Chris Kramer,Walsh,G-MAC,INF,Jr.,134.0,0.281,0.388,0.465,0.376,20.0,7.0,1.0,4.0,3.0,19.8,12.3
Andrew Morse,Walsh,G-MAC,INF,Sr.,140.0,0.278,0.371,0.352,0.353,27.0,6.0,0.0,1.0,3.0,23.5,10.9
Nick Petro,Walsh,G-MAC,OF,So.,18.0,0.267,0.389,0.333,0.373,3.0,1.0,0.0,0.0,1.0,18.0,11.7
Mike Steingass,Walsh,G-MAC,OF,So.,28.0,0.292,0.393,0.458,0.369,5.0,1.0,0.0,1.0,1.0,18.7,10.7
Mason Stoldt,Walsh,G-MAC,OF,Sr.,121.0,0.248,0.372,0.367,0.351,17.0,6.0,0.0,2.0,4.0,26.2,13.0
Eli Sutton,Walsh,G-MAC,C,Sr.,117.0,0.24,0.351,0.39,0.359,15.0,6.0,0.0,3.0,5.0,27.0,10.4
Jacob Freer,Azusa Pacific,PacWest,INF,So.,174.0,0.275,0.379,0.403,0.366,29.0,8.0,1.0,3.0,5.0,18.8,11.2
Jacob Hayes,Azusa Pacific,PacWest,UT,So.,218.0,0.326,0.413,0.626,0.438,36.0,10.0,1.0,15.0,6.0,21.8,10.3
Noah Lane,Azusa Pacific,PacWest,OF,Sr.,183.0,0.296,0.388,0.415,0.378,35.0,8.0,1.0,3.0,4.0,17.8,11.0
Antonio Lujan,Azusa Pacific,PacWest,OF,So.,184.0,0.291,0.391,0.481,0.396,31.0,7.0,1.0,7.0,8.0,16.0,10.0
Steven Lukasiewicz,Azusa Pacific,PacWest,INF,So.,36.0,0.29,0.389,0.452,0.357,6.0,2.0,0.0,1.0,1.0,20.8,11.1
Elijah Morgan,Azusa Pacific,PacWest,OF,So.,115.0,0.3,0.391,0.46,0.397,21.0,5.0,1.0,3.0,3.0,17.9,10.7
Bryce Robinette,Azusa Pacific,PacWest,INF,So.,64.0,0.259,0.375,0.37,0.361,10.0,3.0,0.0,1.0,3.0,17.7,10.2
Chris Clement,Fresno Pacific,PacWest,INF,Sr.,138.0,0.306,0.406,0.39,0.382,29.0,5.0,1.0,1.0,4.0,17.6,11.7
Darryl Dilworth Jr.,Fresno Pacific,PacWest,INF,So.,33.0,0.286,0.394,0.464,0.363,5.0,2.0,0.0,1.0,1.0,19.3,10.9
Gavin Enns,Fresno Pacific,PacWest,INF,So.,38.0,0.281,0.395,0.438,0.378,6.0,2.0,0.0,1.0,1.0,17.2,11.9
Gabe Henderson,Fresno Pacific,PacWest,INF,Sr.,204.0,0.287,0.403,0.381,0.377,38.0,8.0,1.0,2.0,6.0,16.2,13.4
Aaron Martinez Jr.,Fresno Pacific,PacWest,INF,Sr.,184.0,0.331,0.44,0.468,0.421,37.0,10.0,1.0,3.0,6.0,15.3,13.1
Garrett Perkins,Fresno Pacific,PacWest,OF,Jr.,33.0,0.241,0.333,0.379,0.373,5.0,1.0,0.0,1.0,1.0,19.4,10.4
Tejean Smith,Fresno Pacific,PacWest,INF,Sr.,148.0,0.283,0.384,0.377,0.36,27.0,7.0,1.0,1.0,3.0,11.2,12.2
Ethan Tsui,Fresno Pacific,PacWest,C,Jr.,33.0,0.28,0.369,0.35,0.379,6.0,2.0,0.0,0.0,1.0,15.2,10.1
Bodhi Verners,Fresno Pacific,PacWest,C,So.,10.0,0.222,0.3,0.222,0.373,2.0,0.0,0.0,0.0,0.0,19.1,11.3
Eric Wilson,Fresno Pacific,PacWest,UT,Jr.,31.0,0.269,0.387,0.423,0.38,5.0,1.0,0.0,1.0,1.0,19.6,11.7
Aiden Arriaga,Point Loma,PacWest,OF,So.,195.0,0.278,0.4,0.407,0.383,33.0,7.0,1.0,4.0,7.0,15.0,13.4
Matt Bernath,Point Loma,PacWest,INF,So.,220.0,0.303,0.414,0.432,0.396,41.0,10.0,1.0,4.0,11.0,14.5,10.8
Mason Cook,Point Loma,PacWest,C,Sr.,119.0,0.291,0.387,0.447,0.38,20.0,7.0,0.0,3.0,5.0,15.1,8.9
Levi Ham,Point Loma,PacWest,INF,So.,68.0,0.276,0.382,0.431,0.381,11.0,3.0,0.0,2.0,2.0,18.0,12.3
Owen May,Point Loma,PacWest,INF,Sr.,126.0,0.297,0.397,0.445,0.378,23.0,5.0,1.0,3.0,4.0,13.7,11.2
Tommy Molina,Point Loma,PacWest,C,Jr.,112.0,0.261,0.367,0.397,0.361,18.0,4.0,0.0,3.0,5.0,18.7,10.1
Josiah Rodriguez,Point Loma,PacWest,INF,So.,211.0,0.3,0.403,0.5,0.412,35.0,10.0,1.0,8.0,6.0,15.3,12.0
